date,record_status,policy,depot,product,tank_capacity_m3,opening_stock_m3,customer_orders_m3,pipeline_receipts_m3,emergency_truck_receipts_m3,dispatch_m3,unfulfilled_demand_m3,closing_stock_m3,safety_stock_m3,reorder_point_m3,days_of_cover,pipeline_line,pipeline_flow_limit_m3_hr,pipeline_available,pump_available,loading_bays_available,loading_capacity_m3,trucks_requested,trucks_loaded,avg_truck_turnaround_min,queue_time_min,delayed_trucks,batch_triggered,batch_volume_m3,emergency_replenishment,holiday_flag,event_label,rainfall_mm,reference_price_kes_l,day_of_week,month,year,stock_status,autonomous_action,capacity_breach_flag,inventory_reconciliation_error
2021-03-14,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,10599.56,991.75,0.0,0.0,991.75,0.0,9607.81,6138.16,9426.46,9.69,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,28,28,61.1,19.1,1,0,0.0,0,0,NORMAL,0.63,118.24,Sunday,3,2021,HEALTHY,NONE,0,0
2021-03-15,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,9607.81,1045.86,0.0,0.0,1045.86,0.0,8561.95,6138.16,9426.46,8.19,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,29,29,50.8,8.8,1,1,8160.0,0,0,NORMAL,0.28,118.53,Monday,3,2021,WATCH,CREATE_PIPELINE_BATCH,0,0
2021-03-16,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,8561.95,1124.63,0.0,0.0,1124.63,0.0,7437.32,6138.16,9426.46,6.61,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,31,31,51.6,9.6,1,0,0.0,0,0,NORMAL,2.73,118.79,Tuesday,3,2021,WATCH,NONE,0,0
2021-03-17,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,7437.32,1171.12,8160.0,0.0,1171.12,0.0,14426.21,6138.16,9426.46,12.32,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,33,33,55.2,13.2,1,0,0.0,0,0,NORMAL,5.33,117.71,Wednesday,3,2021,HEALTHY,NONE,0,0
2021-03-18,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,14426.21,1030.45,0.0,0.0,1030.45,0.0,13395.76,6138.16,9426.46,13.0,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,29,29,51.6,9.6,1,0,0.0,0,0,NORMAL,6.69,118.62,Thursday,3,2021,HEALTHY,NONE,0,0
2021-03-19,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,13395.76,1209.77,0.0,0.0,1209.77,0.0,12185.98,6138.16,9426.46,10.07,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,34,34,55.0,13.0,1,0,0.0,0,0,NORMAL,2.16,117.28,Friday,3,2021,HEALTHY,NONE,0,0
2021-03-20,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,12185.98,1054.34,0.0,0.0,1054.34,0.0,11131.65,6138.16,9426.46,10.56,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,29,29,42.0,0.0,1,0,0.0,0,0,NORMAL,1.7,117.67,Saturday,3,2021,HEALTHY,NONE,0,0
2021-03-21,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,11131.65,905.18,0.0,0.0,905.18,0.0,10226.47,6138.16,9426.46,11.3,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,25,25,59.4,17.4,0,0,0.0,0,0,NORMAL,0.92,115.36,Sunday,3,2021,HEALTHY,NONE,0,0
2021-03-22,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,10226.47,1071.3,0.0,0.0,1071.3,0.0,9155.17,6138.16,9426.46,8.55,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,30,30,55.1,13.1,1,1,8160.0,0,0,NORMAL,2.43,119.45,Monday,3,2021,WATCH,CREATE_PIPELINE_BATCH,0,0
2021-03-23,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,9155.17,1237.92,0.0,0.0,1237.92,0.0,7917.25,6138.16,9426.46,6.4,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,35,35,56.8,14.8,1,0,0.0,0,0,NORMAL,2.04,118.22,Tuesday,3,2021,WATCH,NONE,0,0
2021-03-24,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,7917.25,1096.14,8160.0,0.0,1096.14,0.0,14981.11,6138.16,9426.46,13.67,Line 4 (Nairobi-Eldoret),510,1,1,4,3200.0,31,31,113.3,71.3,8,0,0.0,0,0,LOADING_BAY_OUTAGE,1.28,115.18,Wednesday,3,2021,HEALTHY,NONE,0,0
2021-03-25,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,14981.11,1167.23,0.0,0.0,1167.23,0.0,13813.88,6138.16,9426.46,11.83,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,33,33,53.0,11.0,1,0,0.0,0,0,NORMAL,1.74,118.83,Thursday,3,2021,HEALTHY,NONE,0,0
2021-03-26,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,13813.88,1255.67,0.0,0.0,1255.67,0.0,12558.22,6138.16,9426.46,10.0,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,35,35,41.6,0.0,1,0,0.0,0,0,NORMAL,7.88,119.69,Friday,3,2021,HEALTHY,NONE,0,0
2021-03-27,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,12558.22,1130.56,0.0,0.0,1130.56,0.0,11427.66,6138.16,9426.46,10.11,Line 4 (Nairobi-Eldoret),510,0,0,5,4000.0,32,32,62.8,20.8,1,0,0.0,0,0,UNPLANNED_PUMP_FAILURE,2.39,115.0,Saturday,3,2021,HEALTHY,HOLD/RESCHEDULE_DUE_TO_OUTAGE,0,0
2021-03-28,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,11427.66,896.55,0.0,0.0,896.55,0.0,10531.11,6138.16,9426.46,11.75,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,25,25,41.4,0.0,0,0,0.0,0,0,NORMAL,1.17,118.45,Sunday,3,2021,HEALTHY,NONE,0,0
2021-03-29,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,10531.11,1083.68,0.0,0.0,1083.68,0.0,9447.43,6138.16,9426.46,8.72,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,30,30,58.8,16.8,1,0,0.0,0,0,NORMAL,2.64,117.94,Monday,3,2021,HEALTHY,NONE,0,0
2021-03-30,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,9447.43,1141.27,0.0,0.0,1141.27,0.0,8306.16,6138.16,9426.46,7.28,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,32,32,72.7,30.7,3,1,8160.0,0,0,NORMAL,2.14,117.03,Tuesday,3,2021,WATCH,CREATE_PIPELINE_BATCH,0,0
2021-03-31,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,8306.16,1203.76,0.0,0.0,1203.76,0.0,7102.39,6138.16,9426.46,5.9,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,34,34,56.4,14.4,1,0,0.0,0,0,NORMAL,1.12,118.47,Wednesday,3,2021,WATCH,NONE,0,0
2021-04-01,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,7102.39,1130.98,8160.0,0.0,1130.98,0.0,14131.42,6138.16,9426.46,12.49,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,32,32,51.6,9.6,1,0,0.0,0,0,NORMAL,1.05,118.71,Thursday,4,2021,HEALTHY,NONE,0,0
2021-04-02,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,14131.42,1149.25,0.0,0.0,1149.25,0.0,12982.17,6138.16,9426.46,11.3,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,32,32,50.7,8.7,1,0,0.0,0,1,NORMAL,1.51,117.62,Friday,4,2021,HEALTHY,NONE,0,0
2021-04-03,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,12982.17,1062.07,0.0,0.0,1062.07,0.0,11920.1,6138.16,9426.46,11.22,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,30,30,57.1,15.1,1,0,0.0,0,0,NORMAL,0.09,119.14,Saturday,4,2021,HEALTHY,NONE,0,0
2021-04-04,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,11920.1,887.44,0.0,0.0,887.44,0.0,11032.66,6138.16,9426.46,12.43,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,25,25,55.4,13.4,0,0,0.0,0,0,NORMAL,0.01,118.48,Sunday,4,2021,HEALTHY,NONE,0,0
2021-04-05,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,11032.66,1136.95,0.0,0.0,1136.95,0.0,9895.71,6138.16,9426.46,8.7,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,32,32,53.9,11.9,1,0,0.0,0,1,NORMAL,1.44,118.79,Monday,4,2021,HEALTHY,NONE,0,0
2021-04-06,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,9895.71,1118.56,0.0,0.0,1118.56,0.0,8777.15,6138.16,9426.46,7.85,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,31,31,54.1,12.1,1,1,8160.0,0,0,NORMAL,5.13,117.01,Tuesday,4,2021,WATCH,CREATE_PIPELINE_BATCH,0,0
2021-04-07,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,8777.15,1146.2,0.0,0.0,1146.2,0.0,7630.95,6138.16,9426.46,6.66,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,32,32,50.4,8.4,1,0,0.0,0,0,NORMAL,2.28,116.88,Wednesday,4,2021,WATCH,NONE,0,0
2021-04-08,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,7630.95,1135.53,8160.0,0.0,1135.53,0.0,14655.42,6138.16,9426.46,12.91,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,32,32,55.8,13.8,1,0,0.0,0,0,NORMAL,1.29,119.26,Thursday,4,2021,HEALTHY,NONE,0,0
2021-04-09,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,14655.42,1243.43,0.0,0.0,1243.43,0.0,13411.99,6138.16,9426.46,10.79,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,35,35,65.7,23.7,2,0,0.0,0,0,NORMAL,1.81,117.23,Friday,4,2021,HEALTHY,NONE,0,0
2021-04-10,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,13411.99,1135.92,0.0,0.0,1135.92,0.0,12276.08,6138.16,9426.46,10.81,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,32,32,50.2,8.2,1,0,0.0,0,0,NORMAL,4.4,118.25,Saturday,4,2021,HEALTHY,NONE,0,0
2021-04-11,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,12276.08,921.22,0.0,0.0,921.22,0.0,11354.86,6138.16,9426.46,12.33,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,26,26,53.0,11.0,1,0,0.0,0,0,NORMAL,4.44,115.9,Sunday,4,2021,HEALTHY,NONE,0,0
2021-04-12,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,11354.86,1077.74,0.0,0.0,1077.74,0.0,10277.12,6138.16,9426.46,9.54,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,30,30,54.2,12.2,1,0,0.0,0,0,NORMAL,0.29,119.51,Monday,4,2021,HEALTHY,NONE,0,0
2021-04-13,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,10277.12,1237.92,0.0,0.0,1237.92,0.0,9039.2,6138.16,9426.46,7.3,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,35,35,65.1,23.1,2,1,8160.0,0,0,NORMAL,8.8,117.01,Tuesday,4,2021,WATCH,CREATE_PIPELINE_BATCH,0,0
2021-04-14,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,9039.2,1137.17,0.0,0.0,1137.17,0.0,7902.03,6138.16,9426.46,6.95,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,32,32,48.3,6.3,1,0,0.0,0,0,NORMAL,3.32,119.99,Wednesday,4,2021,WATCH,NONE,0,0
2021-04-15,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,7902.03,1102.6,8160.0,0.0,1102.6,0.0,14959.43,6138.16,9426.46,13.57,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,31,31,55.8,13.8,1,0,0.0,0,0,NORMAL,7.31,117.43,Thursday,4,2021,HEALTHY,NONE,0,0
2021-04-16,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,14959.43,1076.7,0.0,0.0,1076.7,0.0,13882.73,6138.16,9426.46,12.89,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,30,30,59.0,17.0,1,0,0.0,0,0,NORMAL,4.28,119.26,Friday,4,2021,HEALTHY,NONE,0,0
2021-04-17,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,13882.73,1058.3,0.0,0.0,1058.3,0.0,12824.43,6138.16,9426.46,12.12,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,30,30,60.3,18.3,1,0,0.0,0,0,NORMAL,0.32,116.88,Saturday,4,2021,HEALTHY,NONE,0,0
2021-04-18,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,12824.43,935.48,0.0,0.0,935.48,0.0,11888.95,6138.16,9426.46,12.71,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,26,26,66.2,24.2,1,0,0.0,0,0,NORMAL,1.61,117.17,Sunday,4,2021,HEALTHY,NONE,0,0
2021-04-19,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,11888.95,1030.15,0.0,0.0,1030.15,0.0,10858.8,6138.16,9426.46,10.54,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,29,29,52.9,10.9,1,0,0.0,0,0,NORMAL,0.31,119.33,Monday,4,2021,HEALTHY,NONE,0,0
2021-04-20,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,10858.8,1170.24,0.0,0.0,1170.24,0.0,9688.56,6138.16,9426.46,8.28,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,33,33,63.1,21.1,1,0,0.0,0,0,NORMAL,2.24,116.66,Tuesday,4,2021,HEALTHY,NONE,0,0
2021-04-21,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,9688.56,1141.07,0.0,0.0,1141.07,0.0,8547.49,6138.16,9426.46,7.49,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,32,32,41.2,0.0,1,1,8160.0,0,0,NORMAL,0.54,118.06,Wednesday,4,2021,WATCH,CREATE_PIPELINE_BATCH,0,0
2021-04-22,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,8547.49,1182.01,0.0,0.0,1182.01,0.0,7365.49,6138.16,9426.46,6.23,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,33,33,60.6,18.6,1,0,0.0,0,0,NORMAL,1.55,117.93,Thursday,4,2021,WATCH,NONE,0,0
2021-04-23,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,7365.49,1261.23,8160.0,0.0,1261.23,0.0,14264.26,6138.16,9426.46,11.31,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,35,35,51.8,9.8,1,0,0.0,0,0,NORMAL,5.81,118.27,Friday,4,2021,HEALTHY,NONE,0,0
2021-04-24,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,14264.26,1024.2,0.0,0.0,1024.2,0.0,13240.05,6138.16,9426.46,12.93,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,29,29,49.8,7.8,1,0,0.0,0,0,NORMAL,2.87,117.98,Saturday,4,2021,HEALTHY,NONE,0,0
2021-04-25,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,13240.05,870.3,0.0,0.0,870.3,0.0,12369.75,6138.16,9426.46,14.21,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,24,24,49.0,7.0,0,0,0.0,0,0,NORMAL,5.32,118.83,Sunday,4,2021,HEALTHY,NONE,0,0
2021-04-26,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,12369.75,1184.08,0.0,0.0,1184.08,0.0,11185.67,6138.16,9426.46,9.45,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,33,33,62.3,20.3,1,0,0.0,0,0,NORMAL,3.26,116.41,Monday,4,2021,HEALTHY,NONE,0,0
2021-04-27,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,11185.67,1253.48,0.0,0.0,1253.48,0.0,9932.2,6138.16,9426.46,7.92,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,35,35,67.2,25.2,2,0,0.0,0,0,NORMAL,0.48,120.34,Tuesday,4,2021,HEALTHY,NONE,0,0
2021-04-28,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,9932.2,1096.92,0.0,0.0,1096.92,0.0,8835.27,6138.16,9426.46,8.05,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,31,31,70.6,28.6,2,1,8160.0,0,0,NORMAL,0.46,118.89,Wednesday,4,2021,WATCH,CREATE_PIPELINE_BATCH,0,0
2021-04-29,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,8835.27,1082.65,0.0,0.0,1082.65,0.0,7752.63,6138.16,9426.46,7.16,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,30,30,54.2,12.2,1,0,0.0,0,0,NORMAL,1.85,119.76,Thursday,4,2021,WATCH,NONE,0,0
2021-04-30,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,7752.63,1048.29,8160.0,0.0,1048.29,0.0,14864.33,6138.16,9426.46,14.18,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,29,29,54.8,12.8,1,0,0.0,0,0,NORMAL,2.72,117.77,Friday,4,2021,HEALTHY,NONE,0,0
2021-05-01,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,14864.33,1052.1,0.0,0.0,1052.1,0.0,13812.23,6138.16,9426.46,13.13,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,29,29,60.9,18.9,1,0,0.0,0,1,NORMAL,0.8,118.6,Saturday,5,2021,HEALTHY,NONE,0,0
2021-05-02,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,13812.23,999.38,0.0,0.0,999.38,0.0,12812.85,6138.16,9426.46,12.82,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,28,28,53.6,11.6,1,0,0.0,0,0,NORMAL,1.74,117.19,Sunday,5,2021,HEALTHY,NONE,0,0
2021-05-03,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,12812.85,1176.23,0.0,0.0,1176.23,0.0,11636.62,6138.16,9426.46,9.89,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,33,33,44.3,2.3,1,0,0.0,0,0,NORMAL,1.86,117.7,Monday,5,2021,HEALTHY,NONE,0,0
2021-05-04,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,11636.62,1213.38,0.0,0.0,1213.38,0.0,10423.25,6138.16,9426.46,8.59,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,34,34,64.7,22.7,2,0,0.0,0,0,NORMAL,8.49,116.39,Tuesday,5,2021,HEALTHY,NONE,0,0
2021-05-05,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,10423.25,1156.04,0.0,0.0,1156.04,0.0,9267.21,6138.16,9426.46,8.02,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,32,32,66.1,24.1,2,1,8160.0,0,0,NORMAL,1.82,117.0,Wednesday,5,2021,WATCH,CREATE_PIPELINE_BATCH,0,0
2021-05-06,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,9267.21,1293.81,0.0,0.0,1293.81,0.0,7973.4,6138.16,9426.46,6.16,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,36,36,57.6,15.6,1,0,0.0,0,0,NORMAL,1.13,119.42,Thursday,5,2021,WATCH,NONE,0,0
2021-05-07,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,7973.4,1321.73,8160.0,0.0,1321.73,0.0,14811.67,6138.16,9426.46,11.21,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,37,37,46.1,4.1,1,0,0.0,0,0,NORMAL,3.47,117.14,Friday,5,2021,HEALTHY,NONE,0,0
2021-05-08,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,14811.67,1000.54,0.0,0.0,1000.54,0.0,13811.12,6138.16,9426.46,13.8,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,28,28,55.7,13.7,1,0,0.0,0,0,NORMAL,0.98,118.16,Saturday,5,2021,HEALTHY,NONE,0,0
2021-05-09,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,13811.12,957.38,0.0,0.0,957.38,0.0,12853.74,6138.16,9426.46,13.43,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,27,27,46.5,4.5,1,0,0.0,0,0,NORMAL,0.51,116.61,Sunday,5,2021,HEALTHY,NONE,0,0
2021-05-10,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,12853.74,1023.76,0.0,0.0,1023.76,0.0,11829.98,6138.16,9426.46,11.56,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,29,29,53.7,11.7,1,0,0.0,0,0,NORMAL,0.79,118.53,Monday,5,2021,HEALTHY,NONE,0,0
2021-05-11,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,11829.98,1010.49,0.0,0.0,1010.49,0.0,10819.5,6138.16,9426.46,10.71,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,28,28,53.6,11.6,1,0,0.0,0,0,NORMAL,1.7,117.76,Tuesday,5,2021,HEALTHY,NONE,0,0
2021-05-12,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,10819.5,1104.96,0.0,0.0,1104.96,0.0,9714.54,6138.16,9426.46,8.79,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,31,31,58.7,16.7,1,0,0.0,0,0,NORMAL,2.38,118.62,Wednesday,5,2021,HEALTHY,NONE,0,0
2021-05-13,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,9714.54,1031.94,0.0,0.0,1031.94,0.0,8682.6,6138.16,9426.46,8.41,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,29,29,53.3,11.3,1,1,8160.0,0,0,NORMAL,2.2,118.87,Thursday,5,2021,WATCH,CREATE_PIPELINE_BATCH,0,0
2021-05-14,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,8682.6,1150.87,0.0,0.0,1150.87,0.0,7531.73,6138.16,9426.46,6.54,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,32,32,58.3,16.3,1,0,0.0,0,0,NORMAL,2.23,118.85,Friday,5,2021,WATCH,NONE,0,0
2021-05-15,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,7531.73,972.77,8160.0,0.0,972.77,0.0,14718.96,6138.16,9426.46,15.13,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,27,27,53.9,11.9,1,0,0.0,0,0,NORMAL,1.76,117.72,Saturday,5,2021,HEALTHY,NONE,0,0
2021-05-16,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,14718.96,853.55,0.0,0.0,853.55,0.0,13865.41,6138.16,9426.46,16.24,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,24,24,57.4,15.4,0,0,0.0,0,0,NORMAL,4.41,118.71,Sunday,5,2021,HEALTHY,NONE,0,0
2021-05-17,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,13865.41,1034.11,0.0,0.0,1034.11,0.0,12831.3,6138.16,9426.46,12.41,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,29,29,51.1,9.1,1,0,0.0,0,0,NORMAL,5.2,118.76,Monday,5,2021,HEALTHY,NONE,0,0
2021-05-18,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,12831.3,1173.03,0.0,0.0,1173.03,0.0,11658.27,6138.16,9426.46,9.94,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,33,33,57.9,15.9,1,0,0.0,0,0,NORMAL,4.72,116.34,Tuesday,5,2021,HEALTHY,NONE,0,0
2021-05-19,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,11658.27,1140.96,0.0,0.0,1140.96,0.0,10517.31,6138.16,9426.46,9.22,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,32,32,46.7,4.7,1,0,0.0,0,0,NORMAL,2.08,115.57,Wednesday,5,2021,HEALTHY,NONE,0,0
2021-05-20,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,10517.31,1148.67,0.0,0.0,1148.67,0.0,9368.64,6138.16,9426.46,8.16,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,32,32,48.4,6.4,1,1,8160.0,0,0,NORMAL,2.22,115.61,Thursday,5,2021,WATCH,CREATE_PIPELINE_BATCH,0,0
2021-05-21,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,9368.64,1208.35,0.0,0.0,1208.35,0.0,8160.29,6138.16,9426.46,6.75,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,34,34,51.0,9.0,1,0,0.0,0,0,NORMAL,4.51,118.45,Friday,5,2021,WATCH,NONE,0,0
2021-05-22,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,8160.29,1001.55,8160.0,0.0,1001.55,0.0,15318.73,6138.16,9426.46,15.29,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,28,28,49.8,7.8,1,0,0.0,0,0,NORMAL,4.11,118.1,Saturday,5,2021,HEALTHY,NONE,0,0
2021-05-23,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,15318.73,934.28,0.0,0.0,934.28,0.0,14384.46,6138.16,9426.46,15.4,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,26,26,60.4,18.4,1,0,0.0,0,0,NORMAL,1.43,116.81,Sunday,5,2021,HEALTHY,NONE,0,0
2021-05-24,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,14384.46,1089.23,0.0,0.0,1089.23,0.0,13295.23,6138.16,9426.46,12.21,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,30,30,46.6,4.6,1,0,0.0,0,0,NORMAL,1.08,116.37,Monday,5,2021,HEALTHY,NONE,0,0
2021-05-25,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,13295.23,1093.72,0.0,0.0,1093.72,0.0,12201.51,6138.16,9426.46,11.16,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,31,31,56.1,14.1,1,0,0.0,0,0,NORMAL,4.35,117.7,Tuesday,5,2021,HEALTHY,NONE,0,0
2021-05-26,SIMULATED_HISTORY,AUTONOMOUS,Eldoret,AGO,21922,12201.51,1094.33,0.0,0.0,1094.33,0.0,11107.18,6138.16,9426.46,10.15,Line 4 (Nairobi-Eldoret),510,1,1,5,4000.0,31,31,65.3,23.3,1,0,0.0,0,0,NORMAL,0.97,114.65,Wednesday,5,2021,HEALTHY,NONE,0,0
