date,record_status,depot,product,customer_orders_m3,holiday_flag,rainfall_mm,reference_price_kes_l,day_of_week,month,year,demand_lag_1_m3,demand_lag_7_m3,demand_lag_14_m3,demand_lag_28_m3,rolling_7d_mean_m3,rolling_28d_mean_m3,dow_num,dow_sin,dow_cos,month_sin,month_cos,baseline_forecast_m3
2021-05-07,SIMULATED_HISTORY,Eldoret,AGO,1321.73,0,3.47,117.14,Friday,5,2021,1293.81,1048.29,1261.23,1243.43,1134.18,1112.93,4,-0.433884,-0.900969,0.866025,-0.5,1077.38
2021-05-08,SIMULATED_HISTORY,Eldoret,AGO,1000.54,0,0.98,118.16,Saturday,5,2021,1321.73,1052.1,1024.2,1135.92,1173.24,1115.73,5,-0.974928,-0.222521,0.866025,-0.5,1080.73
2021-05-09,SIMULATED_HISTORY,Eldoret,AGO,957.38,0,0.51,116.61,Sunday,5,2021,1000.54,999.38,870.3,921.22,1165.87,1110.89,6,-0.781831,0.62349,0.866025,-0.5,1049.56
2021-05-10,SIMULATED_HISTORY,Eldoret,AGO,1023.76,0,0.79,118.53,Monday,5,2021,957.38,1176.23,1184.08,1077.74,1159.87,1112.18,0,0.0,1.0,0.866025,-0.5,1147.41
2021-05-11,SIMULATED_HISTORY,Eldoret,AGO,1010.49,0,1.7,117.76,Tuesday,5,2021,1023.76,1213.38,1253.48,1237.92,1138.09,1110.26,1,0.781831,0.62349,0.866025,-0.5,1166.97
2021-05-12,SIMULATED_HISTORY,Eldoret,AGO,1104.96,0,2.38,118.62,Wednesday,5,2021,1010.49,1156.04,1096.92,1137.17,1109.11,1102.13,2,0.974928,-0.222521,0.866025,-0.5,1131.78
2021-05-13,SIMULATED_HISTORY,Eldoret,AGO,1031.94,0,2.2,118.87,Thursday,5,2021,1104.96,1293.81,1082.65,1102.6,1101.81,1100.98,3,0.433884,-0.900969,0.866025,-0.5,1207.04
2021-05-14,SIMULATED_HISTORY,Eldoret,AGO,1150.87,0,2.23,118.85,Friday,5,2021,1031.94,1321.73,1048.29,1076.7,1064.4,1098.46,4,-0.433884,-0.900969,0.866025,-0.5,1221.26
2021-05-15,SIMULATED_HISTORY,Eldoret,AGO,972.77,0,1.76,117.72,Saturday,5,2021,1150.87,1000.54,1052.1,1058.3,1039.99,1101.11,5,-0.974928,-0.222521,0.866025,-0.5,1045.8
2021-05-16,SIMULATED_HISTORY,Eldoret,AGO,853.55,0,4.41,118.71,Sunday,5,2021,972.77,957.38,999.38,935.48,1036.02,1098.05,6,-0.781831,0.62349,0.866025,-0.5,1020.68
2021-05-17,SIMULATED_HISTORY,Eldoret,AGO,1034.11,0,5.2,118.76,Monday,5,2021,853.55,1023.76,1176.23,1030.15,1021.19,1095.13,0,0.0,1.0,0.866025,-0.5,1055.88
2021-05-18,SIMULATED_HISTORY,Eldoret,AGO,1173.03,0,4.72,116.34,Tuesday,5,2021,1034.11,1010.49,1213.38,1170.24,1022.67,1095.27,1,0.781831,0.62349,0.866025,-0.5,1048.64
2021-05-19,SIMULATED_HISTORY,Eldoret,AGO,1140.96,0,2.08,115.57,Wednesday,5,2021,1173.03,1104.96,1156.04,1141.07,1045.89,1095.37,2,0.974928,-0.222521,0.866025,-0.5,1100.64
2021-05-20,SIMULATED_HISTORY,Eldoret,AGO,1148.67,0,2.22,115.61,Thursday,5,2021,1140.96,1031.94,1293.81,1182.01,1051.03,1095.36,3,0.433884,-0.900969,0.866025,-0.5,1060.48
2021-05-21,SIMULATED_HISTORY,Eldoret,AGO,1208.35,0,4.51,118.45,Friday,5,2021,1148.67,1150.87,1321.73,1261.23,1067.71,1094.17,4,-0.433884,-0.900969,0.866025,-0.5,1125.36
2021-05-22,SIMULATED_HISTORY,Eldoret,AGO,1001.55,0,4.11,118.1,Saturday,5,2021,1208.35,972.77,1000.54,1024.2,1075.92,1092.28,5,-0.974928,-0.222521,0.866025,-0.5,1026.55
2021-05-23,SIMULATED_HISTORY,Eldoret,AGO,934.28,0,1.43,116.81,Sunday,5,2021,1001.55,853.55,957.38,870.3,1080.03,1091.48,6,-0.781831,0.62349,0.866025,-0.5,960.62
2021-05-24,SIMULATED_HISTORY,Eldoret,AGO,1089.23,0,1.08,116.37,Monday,5,2021,934.28,1034.11,1023.76,1184.08,1091.56,1093.76,0,0.0,1.0,0.866025,-0.5,1060.95
2021-05-25,SIMULATED_HISTORY,Eldoret,AGO,1093.72,0,4.35,117.7,Tuesday,5,2021,1089.23,1173.03,1010.49,1253.48,1099.44,1090.37,1,0.781831,0.62349,0.866025,-0.5,1135.83
2021-05-26,SIMULATED_HISTORY,Eldoret,AGO,1094.33,0,0.97,114.65,Wednesday,5,2021,1093.72,1140.96,1104.96,1096.92,1088.11,1084.67,2,0.974928,-0.222521,0.866025,-0.5,1115.63
2021-05-27,SIMULATED_HISTORY,Eldoret,AGO,1100.52,0,0.56,117.59,Thursday,5,2021,1094.33,1148.67,1031.94,1082.65,1081.45,1084.58,3,0.433884,-0.900969,0.866025,-0.5,1119.83
2021-05-28,SIMULATED_HISTORY,Eldoret,AGO,1268.23,0,0.11,118.25,Friday,5,2021,1100.52,1208.35,1150.87,1048.29,1074.57,1085.21,4,-0.433884,-0.900969,0.866025,-0.5,1152.94
2021-05-29,SIMULATED_HISTORY,Eldoret,AGO,1012.98,0,1.07,118.4,Saturday,5,2021,1268.23,1001.55,972.77,1052.1,1083.12,1093.07,5,-0.974928,-0.222521,0.866025,-0.5,1042.73
2021-05-30,SIMULATED_HISTORY,Eldoret,AGO,1036.29,0,0.31,118.6,Sunday,5,2021,1012.98,934.28,853.55,999.38,1084.76,1091.67,6,-0.781831,0.62349,0.866025,-0.5,1005.11
2021-05-31,SIMULATED_HISTORY,Eldoret,AGO,1076.77,0,1.41,117.51,Monday,5,2021,1036.29,1089.23,1034.11,1176.23,1099.33,1092.99,0,0.0,1.0,0.866025,-0.5,1090.92
2021-06-01,SIMULATED_HISTORY,Eldoret,AGO,1059.31,1,0.32,115.96,Tuesday,6,2021,1076.77,1093.72,1173.03,1213.38,1097.55,1089.44,1,0.781831,0.62349,0.5,-0.866025,1091.79
2021-06-02,SIMULATED_HISTORY,Eldoret,AGO,1108.8,0,1.23,115.18,Wednesday,6,2021,1059.31,1094.33,1140.96,1156.04,1092.63,1083.93,2,0.974928,-0.222521,0.5,-0.866025,1089.65
2021-06-03,SIMULATED_HISTORY,Eldoret,AGO,1124.91,0,1.55,117.12,Thursday,6,2021,1108.8,1100.52,1148.67,1293.81,1094.7,1082.25,3,0.433884,-0.900969,0.5,-0.866025,1092.3
2021-06-04,SIMULATED_HISTORY,Eldoret,AGO,1023.93,0,0.9,116.31,Friday,6,2021,1124.91,1268.23,1208.35,1321.73,1098.18,1076.22,4,-0.433884,-0.900969,0.5,-0.866025,1181.82
2021-06-05,SIMULATED_HISTORY,Eldoret,AGO,954.05,0,0.5,116.23,Saturday,6,2021,1023.93,1012.98,1001.55,1000.54,1063.28,1065.58,5,-0.974928,-0.222521,0.5,-0.866025,1036.65
2021-06-06,SIMULATED_HISTORY,Eldoret,AGO,927.83,0,0.0,118.46,Sunday,6,2021,954.05,1036.29,934.28,957.38,1054.87,1063.92,6,-0.781831,0.62349,0.5,-0.866025,1048.72
2021-06-07,SIMULATED_HISTORY,Eldoret,AGO,930.31,0,0.41,115.85,Monday,6,2021,927.83,1076.77,1089.23,1023.76,1039.37,1062.86,0,0.0,1.0,0.5,-0.866025,1070.51
2021-06-08,SIMULATED_HISTORY,Eldoret,AGO,1032.06,0,0.37,117.51,Tuesday,6,2021,930.31,1059.31,1093.72,1010.49,1018.45,1059.53,1,0.781831,0.62349,0.5,-0.866025,1059.41
2021-06-09,SIMULATED_HISTORY,Eldoret,AGO,1121.72,0,1.43,118.12,Wednesday,6,2021,1032.06,1108.8,1094.33,1104.96,1014.56,1060.3,2,0.974928,-0.222521,0.5,-0.866025,1086.97
2021-06-10,SIMULATED_HISTORY,Eldoret,AGO,1029.62,0,0.6,116.97,Thursday,6,2021,1121.72,1124.91,1100.52,1031.94,1016.4,1060.9,3,0.433884,-0.900969,0.5,-0.866025,1096.1
2021-06-11,SIMULATED_HISTORY,Eldoret,AGO,1068.1,0,2.25,116.09,Friday,6,2021,1029.62,1023.93,1268.23,1150.87,1002.79,1060.81,4,-0.433884,-0.900969,0.5,-0.866025,1040.53
2021-06-12,SIMULATED_HISTORY,Eldoret,AGO,866.04,0,0.25,115.54,Saturday,6,2021,1068.1,954.05,1012.98,972.77,1009.1,1057.86,5,-0.974928,-0.222521,0.5,-0.866025,1000.76
2021-06-13,SIMULATED_HISTORY,Eldoret,AGO,929.65,0,1.38,116.51,Sunday,6,2021,866.04,927.83,1036.29,853.55,996.53,1054.04,6,-0.781831,0.62349,0.5,-0.866025,984.63
2021-06-14,SIMULATED_HISTORY,Eldoret,AGO,1091.56,0,0.89,117.26,Monday,6,2021,929.65,930.31,1076.77,1034.11,996.79,1056.76,0,0.0,1.0,0.5,-0.866025,987.21
2021-06-15,SIMULATED_HISTORY,Eldoret,AGO,1004.18,0,0.4,115.73,Tuesday,6,2021,1091.56,1032.06,1059.31,1173.03,1019.82,1058.81,1,0.781831,0.62349,0.5,-0.866025,1044.1
2021-06-16,SIMULATED_HISTORY,Eldoret,AGO,1037.93,0,0.66,117.31,Wednesday,6,2021,1004.18,1121.72,1108.8,1140.96,1015.84,1052.78,2,0.974928,-0.222521,0.5,-0.866025,1090.7
2021-06-17,SIMULATED_HISTORY,Eldoret,AGO,1076.48,0,1.26,116.59,Thursday,6,2021,1037.93,1029.62,1124.91,1148.67,1003.87,1049.1,3,0.433884,-0.900969,0.5,-0.866025,1038.39
2021-06-18,SIMULATED_HISTORY,Eldoret,AGO,1272.44,0,2.76,115.96,Friday,6,2021,1076.48,1068.1,1023.93,1208.35,1010.56,1046.53,4,-0.433884,-0.900969,0.5,-0.866025,1058.39
2021-06-19,SIMULATED_HISTORY,Eldoret,AGO,1017.16,0,0.81,117.54,Saturday,6,2021,1272.44,866.04,954.05,1001.55,1039.75,1048.82,5,-0.974928,-0.222521,0.5,-0.866025,948.29
2021-06-20,SIMULATED_HISTORY,Eldoret,AGO,933.11,0,0.76,117.14,Sunday,6,2021,1017.16,929.65,927.83,934.28,1061.34,1049.37,6,-0.781831,0.62349,0.5,-0.866025,983.53
2021-06-21,SIMULATED_HISTORY,Eldoret,AGO,1059.19,0,1.26,114.76,Monday,6,2021,933.11,1091.56,930.31,1089.23,1061.84,1049.33,0,0.0,1.0,0.5,-0.866025,1072.56
2021-06-22,SIMULATED_HISTORY,Eldoret,AGO,1028.45,0,0.12,116.43,Tuesday,6,2021,1059.19,1004.18,1032.06,1093.72,1057.21,1048.26,1,0.781831,0.62349,0.5,-0.866025,1024.02
2021-06-23,SIMULATED_HISTORY,Eldoret,AGO,1052.9,0,0.48,115.93,Wednesday,6,2021,1028.45,1037.93,1121.72,1094.33,1060.68,1045.93,2,0.974928,-0.222521,0.5,-0.866025,1041.53
2021-06-24,SIMULATED_HISTORY,Eldoret,AGO,1038.7,0,4.67,116.12,Thursday,6,2021,1052.9,1076.48,1029.62,1100.52,1062.82,1044.45,3,0.433884,-0.900969,0.5,-0.866025,1062.07
2021-06-25,SIMULATED_HISTORY,Eldoret,AGO,1135.99,0,1.27,118.91,Friday,6,2021,1038.7,1272.44,1068.1,1268.23,1057.42,1042.24,4,-0.433884,-0.900969,0.5,-0.866025,1168.85
2021-06-26,SIMULATED_HISTORY,Eldoret,AGO,961.6,0,0.19,115.9,Saturday,6,2021,1135.99,1017.16,866.04,1012.98,1037.93,1037.52,5,-0.974928,-0.222521,0.5,-0.866025,1026.32
2021-06-27,SIMULATED_HISTORY,Eldoret,AGO,923.61,0,0.31,118.67,Sunday,6,2021,961.6,933.11,929.65,1036.29,1029.99,1035.68,6,-0.781831,0.62349,0.5,-0.866025,979.27
2021-06-28,SIMULATED_HISTORY,Eldoret,AGO,984.45,0,0.77,115.41,Monday,6,2021,923.61,1059.19,1091.56,1076.77,1028.63,1031.66,0,0.0,1.0,0.5,-0.866025,1046.8
2021-06-29,SIMULATED_HISTORY,Eldoret,AGO,1049.36,0,2.21,115.18,Tuesday,6,2021,984.45,1028.45,1004.18,1059.31,1017.96,1028.36,1,0.781831,0.62349,0.5,-0.866025,1028.41
2021-06-30,SIMULATED_HISTORY,Eldoret,AGO,1070.82,0,0.28,116.46,Wednesday,6,2021,1049.36,1052.9,1037.93,1108.8,1020.94,1028.0,2,0.974928,-0.222521,0.5,-0.866025,1041.7
2021-07-01,SIMULATED_HISTORY,Eldoret,AGO,1005.92,0,1.57,117.58,Thursday,7,2021,1070.82,1038.7,1076.48,1124.91,1023.5,1026.65,3,0.433884,-0.900969,0.0,-1.0,1033.28
2021-07-02,SIMULATED_HISTORY,Eldoret,AGO,1228.98,0,1.53,114.91,Friday,7,2021,1005.92,1135.99,1272.44,1023.93,1018.82,1022.4,4,-0.433884,-0.900969,0.0,-1.0,1084.87
2021-07-03,SIMULATED_HISTORY,Eldoret,AGO,1020.32,0,0.38,113.52,Saturday,7,2021,1228.98,961.6,1017.16,954.05,1032.11,1029.72,5,-0.974928,-0.222521,0.0,-1.0,992.25
2021-07-04,SIMULATED_HISTORY,Eldoret,AGO,851.56,0,3.61,116.11,Sunday,7,2021,1020.32,923.61,933.11,927.83,1040.49,1032.09,6,-0.781831,0.62349,0.0,-1.0,972.43
2021-07-05,SIMULATED_HISTORY,Eldoret,AGO,1171.24,0,0.38,115.25,Monday,7,2021,851.56,984.45,1059.19,930.31,1030.2,1029.36,0,0.0,1.0,0.0,-1.0,1004.66
2021-07-06,SIMULATED_HISTORY,Eldoret,AGO,1103.53,0,2.17,115.04,Tuesday,7,2021,1171.24,1049.36,1028.45,1032.06,1056.89,1037.97,1,0.781831,0.62349,0.0,-1.0,1044.23
2021-07-07,SIMULATED_HISTORY,Eldoret,AGO,1094.74,0,0.77,113.23,Wednesday,7,2021,1103.53,1070.82,1052.9,1121.72,1064.62,1040.52,2,0.974928,-0.222521,0.0,-1.0,1057.19
2021-07-08,SIMULATED_HISTORY,Eldoret,AGO,1017.69,0,2.09,114.64,Thursday,7,2021,1094.74,1005.92,1038.7,1029.62,1068.04,1039.56,3,0.433884,-0.900969,0.0,-1.0,1021.06
2021-07-09,SIMULATED_HISTORY,Eldoret,AGO,1184.28,0,1.8,115.05,Friday,7,2021,1017.69,1228.98,1135.99,1068.1,1069.72,1039.13,4,-0.433884,-0.900969,0.0,-1.0,1143.55
2021-07-10,SIMULATED_HISTORY,Eldoret,AGO,1093.04,0,2.04,113.93,Saturday,7,2021,1184.28,1020.32,961.6,866.04,1063.34,1043.28,5,-0.974928,-0.222521,0.0,-1.0,1030.65
2021-07-11,SIMULATED_HISTORY,Eldoret,AGO,950.17,0,0.83,115.7,Sunday,7,2021,1093.04,851.56,923.61,929.65,1073.73,1051.39,6,-0.781831,0.62349,0.0,-1.0,941.48
2021-07-12,SIMULATED_HISTORY,Eldoret,AGO,1159.16,0,2.33,115.4,Monday,7,2021,950.17,1171.24,984.45,1091.56,1087.81,1052.12,0,0.0,1.0,0.0,-1.0,1117.64
2021-07-13,SIMULATED_HISTORY,Eldoret,AGO,1075.9,0,1.6,114.04,Tuesday,7,2021,1159.16,1103.53,1049.36,1004.18,1086.09,1054.54,1,0.781831,0.62349,0.0,-1.0,1081.48
2021-07-14,SIMULATED_HISTORY,Eldoret,AGO,1030.12,0,0.64,115.17,Wednesday,7,2021,1075.9,1094.74,1070.82,1037.93,1082.14,1057.1,2,0.974928,-0.222521,0.0,-1.0,1077.8
2021-07-15,SIMULATED_HISTORY,Eldoret,AGO,1254.88,0,0.42,114.35,Thursday,7,2021,1030.12,1017.69,1005.92,1076.48,1072.91,1056.82,3,0.433884,-0.900969,0.0,-1.0,1035.3
2021-07-16,SIMULATED_HISTORY,Eldoret,AGO,1179.29,0,1.9,114.88,Friday,7,2021,1254.88,1184.28,1228.98,1272.44,1106.79,1063.19,4,-0.433884,-0.900969,0.0,-1.0,1129.79
2021-07-17,SIMULATED_HISTORY,Eldoret,AGO,997.82,0,0.36,116.15,Saturday,7,2021,1179.29,1093.04,1020.32,1017.16,1106.08,1059.86,5,-0.974928,-0.222521,0.0,-1.0,1078.11
2021-07-18,SIMULATED_HISTORY,Eldoret,AGO,898.45,0,0.58,115.68,Sunday,7,2021,997.82,950.17,851.56,933.11,1092.48,1059.17,6,-0.781831,0.62349,0.0,-1.0,999.22
2021-07-19,SIMULATED_HISTORY,Eldoret,AGO,1125.37,0,1.22,115.64,Monday,7,2021,898.45,1159.16,1171.24,1059.19,1085.09,1057.93,0,0.0,1.0,0.0,-1.0,1113.61
2021-07-20,SIMULATED_HISTORY,Eldoret,AGO,1284.4,0,0.28,114.53,Tuesday,7,2021,1125.37,1075.9,1103.53,1028.45,1080.26,1060.3,1,0.781831,0.62349,0.0,-1.0,1068.88
2021-07-21,SIMULATED_HISTORY,Eldoret,AGO,1170.12,0,0.83,115.56,Wednesday,7,2021,1284.4,1030.12,1094.74,1052.9,1110.05,1069.44,2,0.974928,-0.222521,0.0,-1.0,1047.81
2021-07-22,SIMULATED_HISTORY,Eldoret,AGO,1110.38,0,1.2,116.18,Thursday,7,2021,1170.12,1254.88,1017.69,1038.7,1130.05,1073.63,3,0.433884,-0.900969,0.0,-1.0,1173.32
2021-07-23,SIMULATED_HISTORY,Eldoret,AGO,1140.08,0,3.06,116.49,Friday,7,2021,1110.38,1179.29,1184.28,1135.99,1109.4,1076.19,4,-0.433884,-0.900969,0.0,-1.0,1132.89
2021-07-24,SIMULATED_HISTORY,Eldoret,AGO,1072.27,0,4.26,113.8,Saturday,7,2021,1140.08,997.82,1093.04,961.6,1103.8,1076.33,5,-0.974928,-0.222521,0.0,-1.0,1033.15
2021-07-25,SIMULATED_HISTORY,Eldoret,AGO,918.79,0,0.77,114.69,Sunday,7,2021,1072.27,898.45,950.17,923.61,1114.44,1080.28,6,-0.781831,0.62349,0.0,-1.0,980.28
2021-07-26,SIMULATED_HISTORY,Eldoret,AGO,1168.93,0,4.06,114.46,Monday,7,2021,918.79,1125.37,1159.16,984.45,1117.34,1080.11,0,0.0,1.0,0.0,-1.0,1105.0
2021-07-27,SIMULATED_HISTORY,Eldoret,AGO,1147.21,0,3.03,115.37,Tuesday,7,2021,1168.93,1284.4,1075.9,1049.36,1123.57,1086.7,1,0.781831,0.62349,0.0,-1.0,1195.44
2021-07-28,SIMULATED_HISTORY,Eldoret,AGO,1115.11,0,0.99,114.54,Wednesday,7,2021,1147.21,1170.12,1030.12,1070.82,1103.97,1090.2,2,0.974928,-0.222521,0.0,-1.0,1134.15
2021-07-29,SIMULATED_HISTORY,Eldoret,AGO,1060.7,0,1.08,114.33,Thursday,7,2021,1115.11,1110.38,1254.88,1005.92,1096.11,1091.78,3,0.433884,-0.900969,0.0,-1.0,1102.01
2021-07-30,SIMULATED_HISTORY,Eldoret,AGO,1225.07,0,0.82,116.61,Friday,7,2021,1060.7,1140.08,1179.29,1228.98,1089.01,1093.73,4,-0.433884,-0.900969,0.0,-1.0,1119.22
2021-07-31,SIMULATED_HISTORY,Eldoret,AGO,988.57,0,1.39,113.28,Saturday,7,2021,1225.07,1072.27,997.82,1020.32,1101.15,1093.59,5,-0.974928,-0.222521,0.0,-1.0,1081.87
2021-08-01,SIMULATED_HISTORY,Eldoret,AGO,931.81,0,0.94,113.89,Sunday,8,2021,988.57,918.79,898.45,851.56,1089.2,1092.46,6,-0.781831,0.62349,-0.5,-0.866025,996.94
2021-08-02,SIMULATED_HISTORY,Eldoret,AGO,1132.57,0,1.84,114.26,Monday,8,2021,931.81,1168.93,1125.37,1171.24,1091.06,1095.33,0,0.0,1.0,-0.5,-0.866025,1135.81
2021-08-03,SIMULATED_HISTORY,Eldoret,AGO,1127.91,0,0.52,113.01,Tuesday,8,2021,1132.57,1147.21,1284.4,1103.53,1085.86,1093.94,1,0.781831,0.62349,-0.5,-0.866025,1123.24
2021-08-04,SIMULATED_HISTORY,Eldoret,AGO,1160.01,0,2.33,112.32,Wednesday,8,2021,1127.91,1115.11,1170.12,1094.74,1083.11,1094.82,2,0.974928,-0.222521,-0.5,-0.866025,1105.98
2021-08-05,SIMULATED_HISTORY,Eldoret,AGO,1183.47,0,1.54,114.11,Thursday,8,2021,1160.01,1060.7,1110.38,1017.69,1089.52,1097.15,3,0.433884,-0.900969,-0.5,-0.866025,1077.1
2021-08-06,SIMULATED_HISTORY,Eldoret,AGO,1280.08,0,1.22,113.61,Friday,8,2021,1183.47,1225.07,1140.08,1184.28,1107.06,1103.07,4,-0.433884,-0.900969,-0.5,-0.866025,1170.17
2021-08-07,SIMULATED_HISTORY,Eldoret,AGO,1070.89,0,0.78,114.07,Saturday,8,2021,1280.08,988.57,1072.27,1093.04,1114.92,1106.49,5,-0.974928,-0.222521,-0.5,-0.866025,1041.63
2021-08-08,SIMULATED_HISTORY,Eldoret,AGO,895.99,0,2.92,113.56,Sunday,8,2021,1070.89,931.81,918.79,950.17,1126.68,1105.7,6,-0.781831,0.62349,-0.5,-0.866025,1010.06
2021-08-09,SIMULATED_HISTORY,Eldoret,AGO,1121.53,0,0.47,113.95,Monday,8,2021,895.99,1132.57,1168.93,1159.16,1121.56,1103.76,0,0.0,1.0,-0.5,-0.866025,1119.61
2021-08-10,SIMULATED_HISTORY,Eldoret,AGO,1146.82,0,1.17,113.34,Tuesday,8,2021,1121.53,1127.91,1147.21,1075.9,1119.98,1102.42,1,0.781831,0.62349,-0.5,-0.866025,1116.44
2021-08-11,SIMULATED_HISTORY,Eldoret,AGO,1098.85,0,1.52,112.79,Wednesday,8,2021,1146.82,1160.01,1115.11,1030.12,1122.68,1104.95,2,0.974928,-0.222521,-0.5,-0.866025,1135.23
2021-08-12,SIMULATED_HISTORY,Eldoret,AGO,1152.97,0,1.22,113.12,Thursday,8,2021,1098.85,1183.47,1060.7,1254.88,1113.95,1107.41,3,0.433884,-0.900969,-0.5,-0.866025,1149.24
2021-08-13,SIMULATED_HISTORY,Eldoret,AGO,1016.58,0,1.24,113.56,Friday,8,2021,1152.97,1280.08,1225.07,1179.29,1109.59,1103.77,4,-0.433884,-0.900969,-0.5,-0.866025,1200.74
2021-08-14,SIMULATED_HISTORY,Eldoret,AGO,1020.26,0,0.78,111.78,Saturday,8,2021,1016.58,1070.89,988.57,997.82,1071.95,1097.96,5,-0.974928,-0.222521,-0.5,-0.866025,1083.07
2021-08-15,SIMULATED_HISTORY,Eldoret,AGO,940.08,0,1.49,113.61,Sunday,8,2021,1020.26,895.99,931.81,898.45,1064.71,1098.76,6,-0.781831,0.62349,-0.5,-0.866025,987.24
2021-08-16,SIMULATED_HISTORY,Eldoret,AGO,1140.73,0,0.74,114.57,Monday,8,2021,940.08,1121.53,1132.57,1125.37,1071.01,1100.24,0,0.0,1.0,-0.5,-0.866025,1111.95
2021-08-17,SIMULATED_HISTORY,Eldoret,AGO,1020.95,0,0.72,113.31,Tuesday,8,2021,1140.73,1146.82,1127.91,1284.4,1073.76,1100.79,1,0.781831,0.62349,-0.5,-0.866025,1126.11
2021-08-18,SIMULATED_HISTORY,Eldoret,AGO,1173.52,0,1.12,112.69,Wednesday,8,2021,1020.95,1098.85,1160.01,1170.12,1055.77,1091.38,2,0.974928,-0.222521,-0.5,-0.866025,1095.49
2021-08-19,SIMULATED_HISTORY,Eldoret,AGO,1136.8,0,0.75,112.21,Thursday,8,2021,1173.52,1152.97,1183.47,1110.38,1066.44,1091.5,3,0.433884,-0.900969,-0.5,-0.866025,1125.31
2021-08-20,SIMULATED_HISTORY,Eldoret,AGO,1018.13,0,1.88,113.44,Friday,8,2021,1136.8,1016.58,1280.08,1140.08,1064.13,1092.45,4,-0.433884,-0.900969,-0.5,-0.866025,1050.72
2021-08-21,SIMULATED_HISTORY,Eldoret,AGO,1038.18,0,0.98,112.11,Saturday,8,2021,1018.13,1020.26,1070.89,1072.27,1064.35,1088.09,5,-0.974928,-0.222521,-0.5,-0.866025,1050.78
2021-08-22,SIMULATED_HISTORY,Eldoret,AGO,829.44,0,0.83,114.54,Sunday,8,2021,1038.18,940.08,895.99,918.79,1066.91,1086.88,6,-0.781831,0.62349,-0.5,-0.866025,1006.14
2021-08-23,SIMULATED_HISTORY,Eldoret,AGO,1112.94,0,1.18,115.53,Monday,8,2021,829.44,1140.73,1121.53,1168.93,1051.11,1083.68,0,0.0,1.0,-0.5,-0.866025,1115.06
2021-08-24,SIMULATED_HISTORY,Eldoret,AGO,1068.99,0,2.97,113.26,Tuesday,8,2021,1112.94,1020.95,1146.82,1147.21,1047.14,1081.68,1,0.781831,0.62349,-0.5,-0.866025,1048.28
2021-08-25,SIMULATED_HISTORY,Eldoret,AGO,1218.87,0,0.52,111.92,Wednesday,8,2021,1068.99,1173.52,1098.85,1115.11,1054.0,1078.89,2,0.974928,-0.222521,-0.5,-0.866025,1130.94
2021-08-26,SIMULATED_HISTORY,Eldoret,AGO,1106.06,0,0.28,111.38,Thursday,8,2021,1218.87,1136.8,1152.97,1060.7,1060.48,1082.6,3,0.433884,-0.900969,-0.5,-0.866025,1112.41
2021-08-27,SIMULATED_HISTORY,Eldoret,AGO,1210.05,0,0.81,114.73,Friday,8,2021,1106.06,1018.13,1016.58,1225.07,1056.09,1084.22,4,-0.433884,-0.900969,-0.5,-0.866025,1047.87
2021-08-28,SIMULATED_HISTORY,Eldoret,AGO,917.76,0,0.97,114.41,Saturday,8,2021,1210.05,1038.18,1020.26,988.57,1083.5,1083.68,5,-0.974928,-0.222521,-0.5,-0.866025,1058.66
2021-08-29,SIMULATED_HISTORY,Eldoret,AGO,961.3,0,1.75,113.24,Sunday,8,2021,917.76,829.44,940.08,931.81,1066.3,1081.15,6,-0.781831,0.62349,-0.5,-0.866025,942.71
2021-08-30,SIMULATED_HISTORY,Eldoret,AGO,1088.97,0,0.47,114.47,Monday,8,2021,961.3,1112.94,1140.73,1132.57,1085.14,1082.2,0,0.0,1.0,-0.5,-0.866025,1099.11
2021-08-31,SIMULATED_HISTORY,Eldoret,AGO,1216.73,0,0.25,111.81,Tuesday,8,2021,1088.97,1068.99,1020.95,1127.91,1081.71,1080.65,1,0.781831,0.62349,-0.5,-0.866025,1074.24
2021-09-01,SIMULATED_HISTORY,Eldoret,AGO,1179.89,0,1.03,112.02,Wednesday,9,2021,1216.73,1218.87,1173.52,1160.01,1102.82,1083.82,2,0.974928,-0.222521,-0.866025,-0.5,1158.1
2021-09-02,SIMULATED_HISTORY,Eldoret,AGO,1201.05,0,0.33,113.73,Thursday,9,2021,1179.89,1106.06,1136.8,1183.47,1097.25,1084.53,3,0.433884,-0.900969,-0.866025,-0.5,1096.37
2021-09-03,SIMULATED_HISTORY,Eldoret,AGO,1211.75,0,0.66,112.7,Friday,9,2021,1201.05,1210.05,1018.13,1280.08,1110.82,1085.16,4,-0.433884,-0.900969,-0.866025,-0.5,1153.85
2021-09-04,SIMULATED_HISTORY,Eldoret,AGO,1016.3,0,1.73,112.62,Saturday,9,2021,1211.75,917.76,1038.18,1070.89,1111.06,1082.72,5,-0.974928,-0.222521,-0.866025,-0.5,991.99
2021-09-05,SIMULATED_HISTORY,Eldoret,AGO,941.13,0,0.59,112.0,Sunday,9,2021,1016.3,961.3,829.44,895.99,1125.14,1080.77,6,-0.781831,0.62349,-0.866025,-0.5,1015.06
2021-09-06,SIMULATED_HISTORY,Eldoret,AGO,1135.37,0,1.34,112.15,Monday,9,2021,941.13,1088.97,1112.94,1121.53,1122.26,1082.38,0,0.0,1.0,-0.866025,-0.5,1086.0
2021-09-07,SIMULATED_HISTORY,Eldoret,AGO,1096.93,0,0.16,111.83,Tuesday,9,2021,1135.37,1216.73,1068.99,1146.82,1128.89,1082.87,1,0.781831,0.62349,-0.866025,-0.5,1156.49
