batch_id,policy,trigger_date,origin,destination,product,pipeline_line,flow_limit_m3_hr,scheduled_volume_m3,scheduled_arrival_date,actual_arrival_date,delay_days,delivered_volume_m3,reason,automated_trigger,status
AUT-B-000116,AUTONOMOUS,2023-04-20,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-04-22,2023-04-22,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000117,AUTONOMOUS,2023-04-27,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-04-29,2023-04-29,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000118,AUTONOMOUS,2023-05-04,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-05-06,2023-05-06,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000119,AUTONOMOUS,2023-05-12,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-05-14,2023-05-14,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000120,AUTONOMOUS,2023-05-19,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-05-21,2023-05-21,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000121,AUTONOMOUS,2023-05-26,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-05-28,2023-05-28,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000122,AUTONOMOUS,2023-06-03,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-06-05,2023-06-05,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000123,AUTONOMOUS,2023-06-11,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-06-13,2023-06-13,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000124,AUTONOMOUS,2023-06-19,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-06-21,2023-06-21,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000125,AUTONOMOUS,2023-06-26,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-06-28,2023-06-28,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000126,AUTONOMOUS,2023-07-04,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-07-06,2023-07-06,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000127,AUTONOMOUS,2023-07-11,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-07-13,2023-07-13,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000128,AUTONOMOUS,2023-07-19,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-07-21,2023-07-21,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000129,AUTONOMOUS,2023-07-27,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-07-29,2023-07-29,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000130,AUTONOMOUS,2023-08-03,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-08-05,2023-08-05,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000131,AUTONOMOUS,2023-08-10,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-08-12,2023-08-12,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000132,AUTONOMOUS,2023-08-18,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-08-20,2023-08-21,1,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000133,AUTONOMOUS,2023-08-25,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-08-27,2023-08-27,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000134,AUTONOMOUS,2023-09-01,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-09-03,2023-09-04,1,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000135,AUTONOMOUS,2023-09-09,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-09-11,2023-09-11,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000136,AUTONOMOUS,2023-09-16,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-09-18,2023-09-18,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000137,AUTONOMOUS,2023-09-23,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-09-25,2023-09-25,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000138,AUTONOMOUS,2023-09-30,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-10-02,2023-10-02,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000139,AUTONOMOUS,2023-10-06,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-10-08,2023-10-08,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000140,AUTONOMOUS,2023-10-13,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-10-15,2023-10-15,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000141,AUTONOMOUS,2023-10-19,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-10-21,2023-10-21,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000142,AUTONOMOUS,2023-10-25,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-10-27,2023-10-27,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000143,AUTONOMOUS,2023-10-31,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-11-02,2023-11-02,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000144,AUTONOMOUS,2023-11-07,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-11-09,2023-11-09,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000145,AUTONOMOUS,2023-11-15,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-11-17,2023-11-17,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000146,AUTONOMOUS,2023-11-22,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-11-24,2023-11-24,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000147,AUTONOMOUS,2023-11-29,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-12-01,2023-12-01,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000148,AUTONOMOUS,2023-12-06,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-12-08,2023-12-08,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000149,AUTONOMOUS,2023-12-14,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-12-16,2023-12-17,1,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000150,AUTONOMOUS,2023-12-21,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-12-23,2023-12-23,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000151,AUTONOMOUS,2023-12-29,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2023-12-31,2023-12-31,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000152,AUTONOMOUS,2024-01-05,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-01-07,2024-01-07,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000153,AUTONOMOUS,2024-01-12,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-01-14,2024-01-14,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000154,AUTONOMOUS,2024-01-19,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-01-21,2024-01-21,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000155,AUTONOMOUS,2024-01-26,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-01-28,2024-01-28,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000156,AUTONOMOUS,2024-02-03,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-02-05,2024-02-05,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000157,AUTONOMOUS,2024-02-11,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-02-13,2024-02-13,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000158,AUTONOMOUS,2024-02-19,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-02-21,2024-02-21,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000159,AUTONOMOUS,2024-02-28,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-03-01,2024-03-02,1,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000160,AUTONOMOUS,2024-03-06,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-03-08,2024-03-08,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000161,AUTONOMOUS,2024-03-14,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-03-16,2024-03-16,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000162,AUTONOMOUS,2024-03-22,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-03-24,2024-03-24,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000163,AUTONOMOUS,2024-03-30,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-04-01,2024-04-01,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000164,AUTONOMOUS,2024-04-06,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-04-08,2024-04-08,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000165,AUTONOMOUS,2024-04-13,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-04-15,2024-04-15,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000166,AUTONOMOUS,2024-04-21,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-04-23,2024-04-23,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000167,AUTONOMOUS,2024-04-29,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-05-01,2024-05-02,1,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000168,AUTONOMOUS,2024-05-06,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-05-08,2024-05-08,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000169,AUTONOMOUS,2024-05-13,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-05-15,2024-05-15,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000170,AUTONOMOUS,2024-05-21,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-05-23,2024-05-23,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000171,AUTONOMOUS,2024-05-28,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-05-30,2024-05-30,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000172,AUTONOMOUS,2024-06-05,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-06-07,2024-06-07,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000173,AUTONOMOUS,2024-06-13,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-06-15,2024-06-15,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000174,AUTONOMOUS,2024-06-21,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-06-23,2024-06-23,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000175,AUTONOMOUS,2024-06-29,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-07-01,2024-07-01,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000176,AUTONOMOUS,2024-07-06,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-07-08,2024-07-08,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000177,AUTONOMOUS,2024-07-14,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-07-16,2024-07-16,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000178,AUTONOMOUS,2024-07-22,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-07-24,2024-07-24,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000179,AUTONOMOUS,2024-07-29,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-07-31,2024-07-31,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000180,AUTONOMOUS,2024-08-06,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-08-08,2024-08-09,1,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000181,AUTONOMOUS,2024-08-14,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-08-16,2024-08-16,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000182,AUTONOMOUS,2024-08-21,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-08-23,2024-08-23,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000183,AUTONOMOUS,2024-08-29,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-08-31,2024-08-31,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000184,AUTONOMOUS,2024-09-05,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-09-07,2024-09-07,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000185,AUTONOMOUS,2024-09-12,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-09-14,2024-09-14,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000186,AUTONOMOUS,2024-09-20,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-09-22,2024-09-22,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000187,AUTONOMOUS,2024-09-27,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-09-29,2024-09-29,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000188,AUTONOMOUS,2024-10-04,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-10-06,2024-10-06,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000189,AUTONOMOUS,2024-10-10,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-10-12,2024-10-12,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000190,AUTONOMOUS,2024-10-16,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-10-18,2024-10-18,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000191,AUTONOMOUS,2024-10-22,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-10-24,2024-10-24,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000192,AUTONOMOUS,2024-10-29,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-10-31,2024-10-31,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000193,AUTONOMOUS,2024-11-05,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-11-07,2024-11-07,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000194,AUTONOMOUS,2024-11-12,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-11-14,2024-11-14,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000195,AUTONOMOUS,2024-11-20,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-11-22,2024-11-22,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000196,AUTONOMOUS,2024-11-27,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-11-29,2024-11-29,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000197,AUTONOMOUS,2024-12-05,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-12-07,2024-12-07,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000198,AUTONOMOUS,2024-12-13,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-12-15,2024-12-15,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000199,AUTONOMOUS,2024-12-20,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-12-22,2024-12-22,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000200,AUTONOMOUS,2024-12-28,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2024-12-30,2024-12-30,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000201,AUTONOMOUS,2025-01-04,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-01-06,2025-01-06,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000202,AUTONOMOUS,2025-01-10,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-01-12,2025-01-13,1,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000203,AUTONOMOUS,2025-01-17,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-01-19,2025-01-19,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000204,AUTONOMOUS,2025-01-24,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-01-26,2025-01-26,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000205,AUTONOMOUS,2025-01-31,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-02-02,2025-02-02,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000206,AUTONOMOUS,2025-02-07,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-02-09,2025-02-09,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000207,AUTONOMOUS,2025-02-15,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-02-17,2025-02-17,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000208,AUTONOMOUS,2025-02-23,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-02-25,2025-02-25,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000209,AUTONOMOUS,2025-03-02,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-03-04,2025-03-04,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000210,AUTONOMOUS,2025-03-09,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-03-11,2025-03-11,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000211,AUTONOMOUS,2025-03-16,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-03-18,2025-03-18,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000212,AUTONOMOUS,2025-03-24,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-03-26,2025-03-26,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000213,AUTONOMOUS,2025-03-30,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-04-01,2025-04-01,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000214,AUTONOMOUS,2025-04-06,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-04-08,2025-04-08,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000215,AUTONOMOUS,2025-04-13,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-04-15,2025-04-15,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000216,AUTONOMOUS,2025-04-21,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-04-23,2025-04-23,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000217,AUTONOMOUS,2025-04-28,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-04-30,2025-04-30,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000218,AUTONOMOUS,2025-05-04,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-05-06,2025-05-06,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000219,AUTONOMOUS,2025-05-11,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-05-13,2025-05-13,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000220,AUTONOMOUS,2025-05-18,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-05-20,2025-05-21,1,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000221,AUTONOMOUS,2025-05-25,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-05-27,2025-05-27,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000222,AUTONOMOUS,2025-06-01,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-06-03,2025-06-03,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000223,AUTONOMOUS,2025-06-08,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-06-10,2025-06-10,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000224,AUTONOMOUS,2025-06-16,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-06-18,2025-06-18,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000225,AUTONOMOUS,2025-06-23,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-06-25,2025-06-25,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000226,AUTONOMOUS,2025-07-01,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-07-03,2025-07-03,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000227,AUTONOMOUS,2025-07-08,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-07-10,2025-07-10,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000228,AUTONOMOUS,2025-07-15,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-07-17,2025-07-17,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000229,AUTONOMOUS,2025-07-23,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-07-25,2025-07-25,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000230,AUTONOMOUS,2025-07-30,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-08-01,2025-08-01,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-000231,AUTONOMOUS,2025-08-06,Nairobi/Upstream Hub,Eldoret,AGO,Line 4 (Nairobi-Eldoret),510,8160.0,2025-08-08,2025-08-08,0,8160.0,REORDER_POINT_BREACH,1,COMPLETED
