order_id,date,depot,product,customer_id,ordered_m3,fulfilled_m3,priority,source_type
ORD-0000229,2026-10-11,Eldoret,AGO,OMC_A,393.76,393.76,NORMAL,SYNTHETIC_SCENARIO
ORD-0000230,2026-10-11,Eldoret,AGO,OMC_B,273.29,273.29,NORMAL,SYNTHETIC_SCENARIO
ORD-0000231,2026-10-11,Eldoret,AGO,OMC_C,70.04,70.04,NORMAL,SYNTHETIC_SCENARIO
ORD-0000232,2026-10-11,Eldoret,AGO,OMC_D,420.17,420.17,NORMAL,SYNTHETIC_SCENARIO
ORD-0000233,2026-10-11,Eldoret,AGO,OMC_E,29.16,29.16,NORMAL,SYNTHETIC_SCENARIO
ORD-0000234,2026-10-11,Eldoret,AGO,OMC_F,148.82,148.82,NORMAL,SYNTHETIC_SCENARIO
ORD-0000235,2026-10-12,Eldoret,AGO,OMC_A,413.52,413.52,NORMAL,SYNTHETIC_SCENARIO
ORD-0000236,2026-10-12,Eldoret,AGO,OMC_B,212.09,212.09,NORMAL,SYNTHETIC_SCENARIO
ORD-0000237,2026-10-12,Eldoret,AGO,OMC_C,490.49,490.49,NORMAL,SYNTHETIC_SCENARIO
ORD-0000238,2026-10-12,Eldoret,AGO,OMC_D,116.86,116.86,NORMAL,SYNTHETIC_SCENARIO
ORD-0000239,2026-10-12,Eldoret,AGO,OMC_E,27.87,27.87,NORMAL,SYNTHETIC_SCENARIO
ORD-0000240,2026-10-12,Eldoret,AGO,OMC_F,348.72,348.72,NORMAL,SYNTHETIC_SCENARIO
ORD-0000241,2026-10-13,Eldoret,AGO,OMC_A,490.92,490.92,NORMAL,SYNTHETIC_SCENARIO
ORD-0000242,2026-10-13,Eldoret,AGO,OMC_B,282.31,282.31,NORMAL,SYNTHETIC_SCENARIO
ORD-0000243,2026-10-13,Eldoret,AGO,OMC_C,357.32,357.32,NORMAL,SYNTHETIC_SCENARIO
ORD-0000244,2026-10-13,Eldoret,AGO,OMC_D,59.85,59.85,NORMAL,SYNTHETIC_SCENARIO
ORD-0000245,2026-10-13,Eldoret,AGO,OMC_E,111.45,111.45,NORMAL,SYNTHETIC_SCENARIO
ORD-0000246,2026-10-13,Eldoret,AGO,OMC_F,204.68,204.68,NORMAL,SYNTHETIC_SCENARIO
ORD-0000247,2026-10-14,Eldoret,AGO,OMC_A,516.83,516.83,NORMAL,SYNTHETIC_SCENARIO
ORD-0000248,2026-10-14,Eldoret,AGO,OMC_B,368.55,368.55,NORMAL,SYNTHETIC_SCENARIO
ORD-0000249,2026-10-14,Eldoret,AGO,OMC_C,188.41,188.41,NORMAL,SYNTHETIC_SCENARIO
ORD-0000250,2026-10-14,Eldoret,AGO,OMC_D,521.8,521.8,NORMAL,SYNTHETIC_SCENARIO
ORD-0000251,2026-10-14,Eldoret,AGO,OMC_E,27.26,27.26,NORMAL,SYNTHETIC_SCENARIO
ORD-0000252,2026-10-14,Eldoret,AGO,OMC_F,5.75,5.75,NORMAL,SYNTHETIC_SCENARIO
ORD-0000253,2026-10-15,Eldoret,AGO,OMC_A,554.64,554.64,HIGH,SYNTHETIC_SCENARIO
ORD-0000254,2026-10-15,Eldoret,AGO,OMC_B,63.06,63.06,NORMAL,SYNTHETIC_SCENARIO
ORD-0000255,2026-10-15,Eldoret,AGO,OMC_C,250.3,250.3,NORMAL,SYNTHETIC_SCENARIO
ORD-0000256,2026-10-15,Eldoret,AGO,OMC_D,128.81,128.81,NORMAL,SYNTHETIC_SCENARIO
ORD-0000257,2026-10-15,Eldoret,AGO,OMC_E,343.3,343.3,NORMAL,SYNTHETIC_SCENARIO
ORD-0000258,2026-10-15,Eldoret,AGO,OMC_F,123.13,123.13,NORMAL,SYNTHETIC_SCENARIO
ORD-0000259,2026-10-16,Eldoret,AGO,OMC_A,467.21,467.21,NORMAL,SYNTHETIC_SCENARIO
ORD-0000260,2026-10-16,Eldoret,AGO,OMC_B,68.21,68.21,NORMAL,SYNTHETIC_SCENARIO
ORD-0000261,2026-10-16,Eldoret,AGO,OMC_C,563.25,563.25,NORMAL,SYNTHETIC_SCENARIO
ORD-0000262,2026-10-16,Eldoret,AGO,OMC_D,23.8,23.8,NORMAL,SYNTHETIC_SCENARIO
ORD-0000263,2026-10-16,Eldoret,AGO,OMC_E,340.49,340.49,NORMAL,SYNTHETIC_SCENARIO
ORD-0000264,2026-10-16,Eldoret,AGO,OMC_F,26.73,26.73,NORMAL,SYNTHETIC_SCENARIO
ORD-0000265,2026-10-17,Eldoret,AGO,OMC_A,266.33,266.33,NORMAL,SYNTHETIC_SCENARIO
ORD-0000266,2026-10-17,Eldoret,AGO,OMC_B,304.58,304.58,HIGH,SYNTHETIC_SCENARIO
ORD-0000267,2026-10-17,Eldoret,AGO,OMC_C,248.65,248.65,NORMAL,SYNTHETIC_SCENARIO
ORD-0000268,2026-10-17,Eldoret,AGO,OMC_D,174.81,174.81,NORMAL,SYNTHETIC_SCENARIO
ORD-0000269,2026-10-17,Eldoret,AGO,OMC_E,211.49,211.49,NORMAL,SYNTHETIC_SCENARIO
ORD-0000270,2026-10-17,Eldoret,AGO,OMC_F,73.71,73.71,NORMAL,SYNTHETIC_SCENARIO
ORD-0000271,2026-10-18,Eldoret,AGO,OMC_A,644.86,644.86,NORMAL,SYNTHETIC_SCENARIO
ORD-0000272,2026-10-18,Eldoret,AGO,OMC_B,218.33,218.33,NORMAL,SYNTHETIC_SCENARIO
ORD-0000273,2026-10-18,Eldoret,AGO,OMC_C,204.44,204.44,NORMAL,SYNTHETIC_SCENARIO
ORD-0000274,2026-10-18,Eldoret,AGO,OMC_D,180.86,180.86,HIGH,SYNTHETIC_SCENARIO
ORD-0000275,2026-10-18,Eldoret,AGO,OMC_E,53.25,53.25,NORMAL,SYNTHETIC_SCENARIO
ORD-0000276,2026-10-18,Eldoret,AGO,OMC_F,2.53,2.53,NORMAL,SYNTHETIC_SCENARIO
ORD-0000277,2026-10-19,Eldoret,AGO,OMC_A,422.32,422.32,NORMAL,SYNTHETIC_SCENARIO
ORD-0000278,2026-10-19,Eldoret,AGO,OMC_B,265.05,265.05,NORMAL,SYNTHETIC_SCENARIO
ORD-0000279,2026-10-19,Eldoret,AGO,OMC_C,250.86,250.86,NORMAL,SYNTHETIC_SCENARIO
ORD-0000280,2026-10-19,Eldoret,AGO,OMC_D,341.01,341.01,NORMAL,SYNTHETIC_SCENARIO
ORD-0000281,2026-10-19,Eldoret,AGO,OMC_E,255.12,255.12,NORMAL,SYNTHETIC_SCENARIO
ORD-0000282,2026-10-19,Eldoret,AGO,OMC_F,41.96,41.96,NORMAL,SYNTHETIC_SCENARIO
ORD-0000283,2026-10-20,Eldoret,AGO,OMC_A,383.43,383.43,HIGH,SYNTHETIC_SCENARIO
ORD-0000284,2026-10-20,Eldoret,AGO,OMC_B,570.26,570.26,NORMAL,SYNTHETIC_SCENARIO
ORD-0000285,2026-10-20,Eldoret,AGO,OMC_C,258.09,258.09,NORMAL,SYNTHETIC_SCENARIO
ORD-0000286,2026-10-20,Eldoret,AGO,OMC_D,120.4,120.4,NORMAL,SYNTHETIC_SCENARIO
ORD-0000287,2026-10-20,Eldoret,AGO,OMC_E,17.48,17.48,NORMAL,SYNTHETIC_SCENARIO
ORD-0000288,2026-10-20,Eldoret,AGO,OMC_F,109.12,109.12,NORMAL,SYNTHETIC_SCENARIO
ORD-0000289,2026-10-21,Eldoret,AGO,OMC_A,211.93,211.93,NORMAL,SYNTHETIC_SCENARIO
ORD-0000290,2026-10-21,Eldoret,AGO,OMC_B,118.38,118.38,NORMAL,SYNTHETIC_SCENARIO
ORD-0000291,2026-10-21,Eldoret,AGO,OMC_C,291.4,291.4,NORMAL,SYNTHETIC_SCENARIO
ORD-0000292,2026-10-21,Eldoret,AGO,OMC_D,580.41,580.41,NORMAL,SYNTHETIC_SCENARIO
ORD-0000293,2026-10-21,Eldoret,AGO,OMC_E,122.09,122.09,HIGH,SYNTHETIC_SCENARIO
ORD-0000294,2026-10-21,Eldoret,AGO,OMC_F,109.63,109.63,NORMAL,SYNTHETIC_SCENARIO
ORD-0000295,2026-10-22,Eldoret,AGO,OMC_A,216.86,216.86,NORMAL,SYNTHETIC_SCENARIO
ORD-0000296,2026-10-22,Eldoret,AGO,OMC_B,74.71,74.71,NORMAL,SYNTHETIC_SCENARIO
ORD-0000297,2026-10-22,Eldoret,AGO,OMC_C,356.01,356.01,NORMAL,SYNTHETIC_SCENARIO
ORD-0000298,2026-10-22,Eldoret,AGO,OMC_D,400.99,400.99,HIGH,SYNTHETIC_SCENARIO
ORD-0000299,2026-10-22,Eldoret,AGO,OMC_E,277.51,277.51,NORMAL,SYNTHETIC_SCENARIO
ORD-0000300,2026-10-22,Eldoret,AGO,OMC_F,171.49,171.49,NORMAL,SYNTHETIC_SCENARIO
ORD-0000301,2026-10-23,Eldoret,AGO,OMC_A,138.01,138.01,NORMAL,SYNTHETIC_SCENARIO
ORD-0000302,2026-10-23,Eldoret,AGO,OMC_B,710.84,710.84,NORMAL,SYNTHETIC_SCENARIO
ORD-0000303,2026-10-23,Eldoret,AGO,OMC_C,158.6,158.6,NORMAL,SYNTHETIC_SCENARIO
ORD-0000304,2026-10-23,Eldoret,AGO,OMC_D,238.52,238.52,NORMAL,SYNTHETIC_SCENARIO
ORD-0000305,2026-10-23,Eldoret,AGO,OMC_E,78.19,78.19,NORMAL,SYNTHETIC_SCENARIO
ORD-0000306,2026-10-23,Eldoret,AGO,OMC_F,293.86,293.86,NORMAL,SYNTHETIC_SCENARIO
ORD-0000307,2026-10-24,Eldoret,AGO,OMC_A,73.88,73.88,NORMAL,SYNTHETIC_SCENARIO
ORD-0000308,2026-10-24,Eldoret,AGO,OMC_B,268.38,268.38,NORMAL,SYNTHETIC_SCENARIO
ORD-0000309,2026-10-24,Eldoret,AGO,OMC_C,455.32,455.32,NORMAL,SYNTHETIC_SCENARIO
ORD-0000310,2026-10-24,Eldoret,AGO,OMC_D,203.77,203.77,NORMAL,SYNTHETIC_SCENARIO
ORD-0000311,2026-10-24,Eldoret,AGO,OMC_E,237.34,237.34,NORMAL,SYNTHETIC_SCENARIO
ORD-0000312,2026-10-24,Eldoret,AGO,OMC_F,122.83,122.83,NORMAL,SYNTHETIC_SCENARIO
ORD-0000313,2026-10-25,Eldoret,AGO,OMC_A,384.92,384.92,NORMAL,SYNTHETIC_SCENARIO
ORD-0000314,2026-10-25,Eldoret,AGO,OMC_B,133.24,133.24,NORMAL,SYNTHETIC_SCENARIO
ORD-0000315,2026-10-25,Eldoret,AGO,OMC_C,626.04,626.04,NORMAL,SYNTHETIC_SCENARIO
ORD-0000316,2026-10-25,Eldoret,AGO,OMC_D,43.94,43.94,NORMAL,SYNTHETIC_SCENARIO
ORD-0000317,2026-10-25,Eldoret,AGO,OMC_E,33.8,33.8,NORMAL,SYNTHETIC_SCENARIO
ORD-0000318,2026-10-25,Eldoret,AGO,OMC_F,9.5,9.5,NORMAL,SYNTHETIC_SCENARIO
ORD-0000319,2026-10-26,Eldoret,AGO,OMC_A,464.97,464.97,NORMAL,SYNTHETIC_SCENARIO
ORD-0000320,2026-10-26,Eldoret,AGO,OMC_B,122.24,122.24,NORMAL,SYNTHETIC_SCENARIO
ORD-0000321,2026-10-26,Eldoret,AGO,OMC_C,245.96,245.96,NORMAL,SYNTHETIC_SCENARIO
ORD-0000322,2026-10-26,Eldoret,AGO,OMC_D,219.23,219.23,NORMAL,SYNTHETIC_SCENARIO
ORD-0000323,2026-10-26,Eldoret,AGO,OMC_E,41.76,41.76,NORMAL,SYNTHETIC_SCENARIO
ORD-0000324,2026-10-26,Eldoret,AGO,OMC_F,124.84,124.84,NORMAL,SYNTHETIC_SCENARIO
ORD-0000325,2026-10-27,Eldoret,AGO,OMC_A,437.62,437.62,NORMAL,SYNTHETIC_SCENARIO
ORD-0000326,2026-10-27,Eldoret,AGO,OMC_B,456.02,456.02,HIGH,SYNTHETIC_SCENARIO
ORD-0000327,2026-10-27,Eldoret,AGO,OMC_C,127.19,127.19,NORMAL,SYNTHETIC_SCENARIO
ORD-0000328,2026-10-27,Eldoret,AGO,OMC_D,128.28,128.28,NORMAL,SYNTHETIC_SCENARIO
ORD-0000329,2026-10-27,Eldoret,AGO,OMC_E,191.93,191.93,NORMAL,SYNTHETIC_SCENARIO
ORD-0000330,2026-10-27,Eldoret,AGO,OMC_F,51.8,51.8,NORMAL,SYNTHETIC_SCENARIO
ORD-0000331,2026-10-28,Eldoret,AGO,OMC_A,163.48,163.48,NORMAL,SYNTHETIC_SCENARIO
ORD-0000332,2026-10-28,Eldoret,AGO,OMC_B,392.72,392.72,NORMAL,SYNTHETIC_SCENARIO
ORD-0000333,2026-10-28,Eldoret,AGO,OMC_C,570.0,570.0,NORMAL,SYNTHETIC_SCENARIO
ORD-0000334,2026-10-28,Eldoret,AGO,OMC_D,46.52,46.52,NORMAL,SYNTHETIC_SCENARIO
ORD-0000335,2026-10-28,Eldoret,AGO,OMC_E,301.9,301.9,HIGH,SYNTHETIC_SCENARIO
ORD-0000336,2026-10-28,Eldoret,AGO,OMC_F,4.53,4.53,NORMAL,SYNTHETIC_SCENARIO
ORD-0000337,2026-10-29,Eldoret,AGO,OMC_A,308.72,308.72,NORMAL,SYNTHETIC_SCENARIO
ORD-0000338,2026-10-29,Eldoret,AGO,OMC_B,150.84,150.84,NORMAL,SYNTHETIC_SCENARIO
ORD-0000339,2026-10-29,Eldoret,AGO,OMC_C,508.29,508.29,NORMAL,SYNTHETIC_SCENARIO
ORD-0000340,2026-10-29,Eldoret,AGO,OMC_D,363.41,363.41,NORMAL,SYNTHETIC_SCENARIO
ORD-0000341,2026-10-29,Eldoret,AGO,OMC_E,323.85,323.85,NORMAL,SYNTHETIC_SCENARIO
ORD-0000342,2026-10-29,Eldoret,AGO,OMC_F,6.03,6.03,NORMAL,SYNTHETIC_SCENARIO
ORD-0000343,2026-10-30,Eldoret,AGO,OMC_A,1116.91,1116.91,NORMAL,SYNTHETIC_SCENARIO
ORD-0000344,2026-10-30,Eldoret,AGO,OMC_B,157.87,157.87,NORMAL,SYNTHETIC_SCENARIO
ORD-0000345,2026-10-30,Eldoret,AGO,OMC_C,85.35,85.35,NORMAL,SYNTHETIC_SCENARIO
ORD-0000346,2026-10-30,Eldoret,AGO,OMC_D,136.33,136.33,NORMAL,SYNTHETIC_SCENARIO
ORD-0000347,2026-10-30,Eldoret,AGO,OMC_E,122.53,122.53,NORMAL,SYNTHETIC_SCENARIO
ORD-0000348,2026-10-30,Eldoret,AGO,OMC_F,77.83,77.83,NORMAL,SYNTHETIC_SCENARIO
ORD-0000349,2026-10-31,Eldoret,AGO,OMC_A,380.43,380.43,NORMAL,SYNTHETIC_SCENARIO
ORD-0000350,2026-10-31,Eldoret,AGO,OMC_B,260.45,260.45,NORMAL,SYNTHETIC_SCENARIO
ORD-0000351,2026-10-31,Eldoret,AGO,OMC_C,61.87,61.87,NORMAL,SYNTHETIC_SCENARIO
ORD-0000352,2026-10-31,Eldoret,AGO,OMC_D,250.48,250.48,NORMAL,SYNTHETIC_SCENARIO
ORD-0000353,2026-10-31,Eldoret,AGO,OMC_E,208.9,208.9,NORMAL,SYNTHETIC_SCENARIO
ORD-0000354,2026-10-31,Eldoret,AGO,OMC_F,253.24,253.24,NORMAL,SYNTHETIC_SCENARIO
ORD-0000355,2026-11-01,Eldoret,AGO,OMC_A,431.68,431.68,NORMAL,SYNTHETIC_SCENARIO
ORD-0000356,2026-11-01,Eldoret,AGO,OMC_B,262.02,262.02,NORMAL,SYNTHETIC_SCENARIO
ORD-0000357,2026-11-01,Eldoret,AGO,OMC_C,166.06,166.06,NORMAL,SYNTHETIC_SCENARIO
ORD-0000358,2026-11-01,Eldoret,AGO,OMC_D,187.22,187.22,NORMAL,SYNTHETIC_SCENARIO
ORD-0000359,2026-11-01,Eldoret,AGO,OMC_E,2.45,2.45,NORMAL,SYNTHETIC_SCENARIO
ORD-0000360,2026-11-01,Eldoret,AGO,OMC_F,35.99,35.99,NORMAL,SYNTHETIC_SCENARIO
ORD-0000361,2026-11-02,Eldoret,AGO,OMC_A,150.2,150.2,NORMAL,SYNTHETIC_SCENARIO
ORD-0000362,2026-11-02,Eldoret,AGO,OMC_B,280.89,280.89,NORMAL,SYNTHETIC_SCENARIO
ORD-0000363,2026-11-02,Eldoret,AGO,OMC_C,203.97,203.97,NORMAL,SYNTHETIC_SCENARIO
ORD-0000364,2026-11-02,Eldoret,AGO,OMC_D,234.4,234.4,NORMAL,SYNTHETIC_SCENARIO
ORD-0000365,2026-11-02,Eldoret,AGO,OMC_E,151.0,151.0,NORMAL,SYNTHETIC_SCENARIO
ORD-0000366,2026-11-02,Eldoret,AGO,OMC_F,284.97,284.97,NORMAL,SYNTHETIC_SCENARIO
ORD-0000367,2026-11-03,Eldoret,AGO,OMC_A,400.57,400.57,NORMAL,SYNTHETIC_SCENARIO
ORD-0000368,2026-11-03,Eldoret,AGO,OMC_B,250.98,250.98,NORMAL,SYNTHETIC_SCENARIO
ORD-0000369,2026-11-03,Eldoret,AGO,OMC_C,179.92,179.92,HIGH,SYNTHETIC_SCENARIO
ORD-0000370,2026-11-03,Eldoret,AGO,OMC_D,91.11,91.11,NORMAL,SYNTHETIC_SCENARIO
ORD-0000371,2026-11-03,Eldoret,AGO,OMC_E,102.17,102.17,NORMAL,SYNTHETIC_SCENARIO
ORD-0000372,2026-11-03,Eldoret,AGO,OMC_F,271.16,271.16,NORMAL,SYNTHETIC_SCENARIO
ORD-0000373,2026-11-04,Eldoret,AGO,OMC_A,622.59,622.59,NORMAL,SYNTHETIC_SCENARIO
ORD-0000374,2026-11-04,Eldoret,AGO,OMC_B,128.31,128.31,NORMAL,SYNTHETIC_SCENARIO
ORD-0000375,2026-11-04,Eldoret,AGO,OMC_C,214.64,214.64,NORMAL,SYNTHETIC_SCENARIO
ORD-0000376,2026-11-04,Eldoret,AGO,OMC_D,184.14,184.14,NORMAL,SYNTHETIC_SCENARIO
ORD-0000377,2026-11-04,Eldoret,AGO,OMC_E,14.4,14.4,NORMAL,SYNTHETIC_SCENARIO
ORD-0000378,2026-11-04,Eldoret,AGO,OMC_F,105.73,105.73,NORMAL,SYNTHETIC_SCENARIO
ORD-0000379,2026-11-05,Eldoret,AGO,OMC_A,317.17,317.17,NORMAL,SYNTHETIC_SCENARIO
ORD-0000380,2026-11-05,Eldoret,AGO,OMC_B,61.26,61.26,NORMAL,SYNTHETIC_SCENARIO
ORD-0000381,2026-11-05,Eldoret,AGO,OMC_C,361.46,361.46,NORMAL,SYNTHETIC_SCENARIO
ORD-0000382,2026-11-05,Eldoret,AGO,OMC_D,83.58,83.58,NORMAL,SYNTHETIC_SCENARIO
ORD-0000383,2026-11-05,Eldoret,AGO,OMC_E,171.84,171.84,NORMAL,SYNTHETIC_SCENARIO
ORD-0000384,2026-11-05,Eldoret,AGO,OMC_F,165.23,165.23,NORMAL,SYNTHETIC_SCENARIO
ORD-0000385,2026-11-06,Eldoret,AGO,OMC_A,322.11,322.11,NORMAL,SYNTHETIC_SCENARIO
ORD-0000386,2026-11-06,Eldoret,AGO,OMC_B,602.52,602.52,NORMAL,SYNTHETIC_SCENARIO
ORD-0000387,2026-11-06,Eldoret,AGO,OMC_C,140.27,140.27,HIGH,SYNTHETIC_SCENARIO
ORD-0000388,2026-11-06,Eldoret,AGO,OMC_D,270.22,270.22,NORMAL,SYNTHETIC_SCENARIO
ORD-0000389,2026-11-06,Eldoret,AGO,OMC_E,10.28,10.28,NORMAL,SYNTHETIC_SCENARIO
ORD-0000390,2026-11-06,Eldoret,AGO,OMC_F,40.13,40.13,NORMAL,SYNTHETIC_SCENARIO
ORD-0000391,2026-11-07,Eldoret,AGO,OMC_A,502.08,502.08,NORMAL,SYNTHETIC_SCENARIO
ORD-0000392,2026-11-07,Eldoret,AGO,OMC_B,168.66,168.66,NORMAL,SYNTHETIC_SCENARIO
ORD-0000393,2026-11-07,Eldoret,AGO,OMC_C,67.93,67.93,NORMAL,SYNTHETIC_SCENARIO
ORD-0000394,2026-11-07,Eldoret,AGO,OMC_D,48.26,48.26,NORMAL,SYNTHETIC_SCENARIO
ORD-0000395,2026-11-07,Eldoret,AGO,OMC_E,289.94,289.94,NORMAL,SYNTHETIC_SCENARIO
ORD-0000396,2026-11-07,Eldoret,AGO,OMC_F,38.28,38.28,NORMAL,SYNTHETIC_SCENARIO
ORD-0000397,2026-11-08,Eldoret,AGO,OMC_A,275.56,275.56,NORMAL,SYNTHETIC_SCENARIO
ORD-0000398,2026-11-08,Eldoret,AGO,OMC_B,295.76,295.76,NORMAL,SYNTHETIC_SCENARIO
ORD-0000399,2026-11-08,Eldoret,AGO,OMC_C,103.19,103.19,NORMAL,SYNTHETIC_SCENARIO
ORD-0000400,2026-11-08,Eldoret,AGO,OMC_D,284.75,284.75,NORMAL,SYNTHETIC_SCENARIO
ORD-0000401,2026-11-08,Eldoret,AGO,OMC_E,161.07,161.07,NORMAL,SYNTHETIC_SCENARIO
ORD-0000402,2026-11-08,Eldoret,AGO,OMC_F,0.79,0.79,NORMAL,SYNTHETIC_SCENARIO
ORD-0000403,2026-11-09,Eldoret,AGO,OMC_A,488.11,488.11,NORMAL,SYNTHETIC_SCENARIO
ORD-0000404,2026-11-09,Eldoret,AGO,OMC_B,258.28,258.28,NORMAL,SYNTHETIC_SCENARIO
ORD-0000405,2026-11-09,Eldoret,AGO,OMC_C,60.8,60.8,NORMAL,SYNTHETIC_SCENARIO
ORD-0000406,2026-11-09,Eldoret,AGO,OMC_D,291.23,291.23,NORMAL,SYNTHETIC_SCENARIO
ORD-0000407,2026-11-09,Eldoret,AGO,OMC_E,159.54,159.54,NORMAL,SYNTHETIC_SCENARIO
ORD-0000408,2026-11-09,Eldoret,AGO,OMC_F,44.94,44.94,NORMAL,SYNTHETIC_SCENARIO
ORD-0000409,2026-11-10,Eldoret,AGO,OMC_A,224.95,224.95,NORMAL,SYNTHETIC_SCENARIO
ORD-0000410,2026-11-10,Eldoret,AGO,OMC_B,683.18,683.18,HIGH,SYNTHETIC_SCENARIO
ORD-0000411,2026-11-10,Eldoret,AGO,OMC_C,353.11,353.11,NORMAL,SYNTHETIC_SCENARIO
ORD-0000412,2026-11-10,Eldoret,AGO,OMC_D,45.43,45.43,NORMAL,SYNTHETIC_SCENARIO
ORD-0000413,2026-11-10,Eldoret,AGO,OMC_E,20.35,20.35,NORMAL,SYNTHETIC_SCENARIO
ORD-0000414,2026-11-10,Eldoret,AGO,OMC_F,45.59,45.59,HIGH,SYNTHETIC_SCENARIO
ORD-0000415,2026-11-11,Eldoret,AGO,OMC_A,354.09,354.09,NORMAL,SYNTHETIC_SCENARIO
ORD-0000416,2026-11-11,Eldoret,AGO,OMC_B,305.37,305.37,NORMAL,SYNTHETIC_SCENARIO
ORD-0000417,2026-11-11,Eldoret,AGO,OMC_C,174.61,174.61,NORMAL,SYNTHETIC_SCENARIO
ORD-0000418,2026-11-11,Eldoret,AGO,OMC_D,198.01,198.01,NORMAL,SYNTHETIC_SCENARIO
ORD-0000419,2026-11-11,Eldoret,AGO,OMC_E,150.3,150.3,NORMAL,SYNTHETIC_SCENARIO
ORD-0000420,2026-11-11,Eldoret,AGO,OMC_F,77.55,77.55,NORMAL,SYNTHETIC_SCENARIO
ORD-0000421,2026-11-12,Eldoret,AGO,OMC_A,422.15,422.15,NORMAL,SYNTHETIC_SCENARIO
ORD-0000422,2026-11-12,Eldoret,AGO,OMC_B,386.18,386.18,NORMAL,SYNTHETIC_SCENARIO
ORD-0000423,2026-11-12,Eldoret,AGO,OMC_C,125.37,125.37,NORMAL,SYNTHETIC_SCENARIO
ORD-0000424,2026-11-12,Eldoret,AGO,OMC_D,210.32,210.32,NORMAL,SYNTHETIC_SCENARIO
ORD-0000425,2026-11-12,Eldoret,AGO,OMC_E,49.63,49.63,NORMAL,SYNTHETIC_SCENARIO
ORD-0000426,2026-11-12,Eldoret,AGO,OMC_F,43.16,43.16,NORMAL,SYNTHETIC_SCENARIO
ORD-0000427,2026-11-13,Eldoret,AGO,OMC_A,346.79,346.79,NORMAL,SYNTHETIC_SCENARIO
ORD-0000428,2026-11-13,Eldoret,AGO,OMC_B,279.64,279.64,NORMAL,SYNTHETIC_SCENARIO
ORD-0000429,2026-11-13,Eldoret,AGO,OMC_C,139.86,139.86,NORMAL,SYNTHETIC_SCENARIO
ORD-0000430,2026-11-13,Eldoret,AGO,OMC_D,197.83,197.83,NORMAL,SYNTHETIC_SCENARIO
ORD-0000431,2026-11-13,Eldoret,AGO,OMC_E,42.26,42.26,NORMAL,SYNTHETIC_SCENARIO
ORD-0000432,2026-11-13,Eldoret,AGO,OMC_F,319.12,319.12,NORMAL,SYNTHETIC_SCENARIO
ORD-0000433,2026-11-14,Eldoret,AGO,OMC_A,213.73,213.73,NORMAL,SYNTHETIC_SCENARIO
ORD-0000434,2026-11-14,Eldoret,AGO,OMC_B,301.32,301.32,NORMAL,SYNTHETIC_SCENARIO
ORD-0000435,2026-11-14,Eldoret,AGO,OMC_C,52.46,52.46,NORMAL,SYNTHETIC_SCENARIO
ORD-0000436,2026-11-14,Eldoret,AGO,OMC_D,312.27,312.27,NORMAL,SYNTHETIC_SCENARIO
ORD-0000437,2026-11-14,Eldoret,AGO,OMC_E,193.6,193.6,NORMAL,SYNTHETIC_SCENARIO
ORD-0000438,2026-11-14,Eldoret,AGO,OMC_F,111.87,111.87,NORMAL,SYNTHETIC_SCENARIO
ORD-0000439,2026-11-15,Eldoret,AGO,OMC_A,65.56,65.56,NORMAL,SYNTHETIC_SCENARIO
ORD-0000440,2026-11-15,Eldoret,AGO,OMC_B,572.68,572.68,NORMAL,SYNTHETIC_SCENARIO
ORD-0000441,2026-11-15,Eldoret,AGO,OMC_C,76.08,76.08,NORMAL,SYNTHETIC_SCENARIO
ORD-0000442,2026-11-15,Eldoret,AGO,OMC_D,219.55,219.55,NORMAL,SYNTHETIC_SCENARIO
ORD-0000443,2026-11-15,Eldoret,AGO,OMC_E,25.34,25.34,NORMAL,SYNTHETIC_SCENARIO
ORD-0000444,2026-11-15,Eldoret,AGO,OMC_F,2.43,2.43,NORMAL,SYNTHETIC_SCENARIO
ORD-0000445,2026-11-16,Eldoret,AGO,OMC_A,525.78,525.78,NORMAL,SYNTHETIC_SCENARIO
ORD-0000446,2026-11-16,Eldoret,AGO,OMC_B,204.27,204.27,NORMAL,SYNTHETIC_SCENARIO
ORD-0000447,2026-11-16,Eldoret,AGO,OMC_C,103.49,103.49,NORMAL,SYNTHETIC_SCENARIO
ORD-0000448,2026-11-16,Eldoret,AGO,OMC_D,407.91,407.91,NORMAL,SYNTHETIC_SCENARIO
ORD-0000449,2026-11-16,Eldoret,AGO,OMC_E,23.93,23.93,NORMAL,SYNTHETIC_SCENARIO
ORD-0000450,2026-11-16,Eldoret,AGO,OMC_F,8.48,8.48,NORMAL,SYNTHETIC_SCENARIO
ORD-0000451,2026-11-17,Eldoret,AGO,OMC_A,255.46,255.46,HIGH,SYNTHETIC_SCENARIO
ORD-0000452,2026-11-17,Eldoret,AGO,OMC_B,164.26,164.26,NORMAL,SYNTHETIC_SCENARIO
ORD-0000453,2026-11-17,Eldoret,AGO,OMC_C,68.12,68.12,NORMAL,SYNTHETIC_SCENARIO
ORD-0000454,2026-11-17,Eldoret,AGO,OMC_D,433.42,433.42,NORMAL,SYNTHETIC_SCENARIO
ORD-0000455,2026-11-17,Eldoret,AGO,OMC_E,253.44,253.44,NORMAL,SYNTHETIC_SCENARIO
ORD-0000456,2026-11-17,Eldoret,AGO,OMC_F,64.32,64.32,NORMAL,SYNTHETIC_SCENARIO
ORD-0000457,2026-11-18,Eldoret,AGO,OMC_A,371.34,371.34,NORMAL,SYNTHETIC_SCENARIO
