date,record_status,depot,product,trucks_requested,trucks_loaded,avg_truck_turnaround_min,queue_time_min,delayed_trucks,dispatch_m3,loading_bays_available,loading_capacity_m3,event_label
2021-08-11,SIMULATED_HISTORY,Eldoret,AGO,31,31,55.7,13.7,1,1098.85,5,4000.0,NORMAL
2021-08-12,SIMULATED_HISTORY,Eldoret,AGO,32,32,50.4,8.4,1,1152.97,5,4000.0,NORMAL
2021-08-13,SIMULATED_HISTORY,Eldoret,AGO,28,28,52.3,10.3,1,1016.58,5,4000.0,NORMAL
2021-08-14,SIMULATED_HISTORY,Eldoret,AGO,29,29,55.7,13.7,1,1020.26,5,4000.0,NORMAL
2021-08-15,SIMULATED_HISTORY,Eldoret,AGO,26,26,53.9,11.9,1,940.08,5,4000.0,NORMAL
2021-08-16,SIMULATED_HISTORY,Eldoret,AGO,32,32,72.9,30.9,3,1140.73,5,4000.0,NORMAL
2021-08-17,SIMULATED_HISTORY,Eldoret,AGO,29,29,67.4,25.4,2,1020.95,5,4000.0,NORMAL
2021-08-18,SIMULATED_HISTORY,Eldoret,AGO,33,33,43.7,1.7,1,1173.52,5,4000.0,NORMAL
2021-08-19,SIMULATED_HISTORY,Eldoret,AGO,32,32,59.0,17.0,1,1136.8,5,4000.0,NORMAL
2021-08-20,SIMULATED_HISTORY,Eldoret,AGO,28,28,52.6,10.6,1,1018.13,5,4000.0,NORMAL
2021-08-21,SIMULATED_HISTORY,Eldoret,AGO,29,29,55.2,13.2,1,1038.18,5,4000.0,NORMAL
2021-08-22,SIMULATED_HISTORY,Eldoret,AGO,23,23,48.8,6.8,0,829.44,5,4000.0,NORMAL
2021-08-23,SIMULATED_HISTORY,Eldoret,AGO,31,31,36.9,0.0,1,1112.94,5,4000.0,NORMAL
2021-08-24,SIMULATED_HISTORY,Eldoret,AGO,30,30,56.1,14.1,1,1068.99,5,4000.0,NORMAL
2021-08-25,SIMULATED_HISTORY,Eldoret,AGO,34,34,67.0,25.0,2,1218.87,5,4000.0,NORMAL
2021-08-26,SIMULATED_HISTORY,Eldoret,AGO,31,31,62.5,20.5,1,1106.06,5,4000.0,NORMAL
2021-08-27,SIMULATED_HISTORY,Eldoret,AGO,34,34,62.4,20.4,1,1210.05,5,4000.0,NORMAL
2021-08-28,SIMULATED_HISTORY,Eldoret,AGO,26,26,48.7,6.7,1,917.76,5,4000.0,NORMAL
2021-08-29,SIMULATED_HISTORY,Eldoret,AGO,27,27,54.8,12.8,1,961.3,5,4000.0,NORMAL
2021-08-30,SIMULATED_HISTORY,Eldoret,AGO,30,30,64.0,22.0,1,1088.97,5,4000.0,NORMAL
2021-08-31,SIMULATED_HISTORY,Eldoret,AGO,34,34,56.6,14.6,1,1216.73,5,4000.0,NORMAL
2021-09-01,SIMULATED_HISTORY,Eldoret,AGO,33,33,57.8,15.8,1,1179.89,5,4000.0,NORMAL
2021-09-02,SIMULATED_HISTORY,Eldoret,AGO,34,34,47.6,5.6,1,1201.05,5,4000.0,NORMAL
2021-09-03,SIMULATED_HISTORY,Eldoret,AGO,34,34,48.2,6.2,1,1211.75,5,4000.0,NORMAL
2021-09-04,SIMULATED_HISTORY,Eldoret,AGO,28,28,45.6,3.6,1,1016.3,5,4000.0,NORMAL
2021-09-05,SIMULATED_HISTORY,Eldoret,AGO,26,26,55.2,13.2,1,941.13,5,4000.0,NORMAL
2021-09-06,SIMULATED_HISTORY,Eldoret,AGO,32,32,56.3,14.3,1,1135.37,5,4000.0,NORMAL
2021-09-07,SIMULATED_HISTORY,Eldoret,AGO,31,31,62.8,20.8,1,1096.93,5,4000.0,NORMAL
2021-09-08,SIMULATED_HISTORY,Eldoret,AGO,32,32,52.9,10.9,1,1153.29,5,4000.0,NORMAL
2021-09-09,SIMULATED_HISTORY,Eldoret,AGO,34,34,47.3,5.3,1,1229.3,5,4000.0,NORMAL
2021-09-10,SIMULATED_HISTORY,Eldoret,AGO,33,33,54.5,12.5,1,1178.47,5,4000.0,NORMAL
2021-09-11,SIMULATED_HISTORY,Eldoret,AGO,29,29,53.0,11.0,1,1048.47,5,4000.0,NORMAL
2021-09-12,SIMULATED_HISTORY,Eldoret,AGO,25,25,47.4,5.4,0,896.62,5,4000.0,NORMAL
2021-09-13,SIMULATED_HISTORY,Eldoret,AGO,32,32,48.0,6.0,1,1136.69,5,4000.0,NORMAL
2021-09-14,SIMULATED_HISTORY,Eldoret,AGO,32,32,61.0,19.0,1,1141.68,5,4000.0,NORMAL
2021-09-15,SIMULATED_HISTORY,Eldoret,AGO,31,31,52.2,10.2,1,1091.81,5,4000.0,NORMAL
2021-09-16,SIMULATED_HISTORY,Eldoret,AGO,32,32,57.1,15.1,1,1153.15,5,4000.0,NORMAL
2021-09-17,SIMULATED_HISTORY,Eldoret,AGO,33,33,52.5,10.5,1,1175.66,5,4000.0,NORMAL
2021-09-18,SIMULATED_HISTORY,Eldoret,AGO,28,28,57.1,15.1,1,1002.52,5,4000.0,NORMAL
2021-09-19,SIMULATED_HISTORY,Eldoret,AGO,28,28,49.7,7.7,1,995.97,5,4000.0,NORMAL
2021-09-20,SIMULATED_HISTORY,Eldoret,AGO,33,33,46.7,4.7,1,1165.22,5,4000.0,NORMAL
2021-09-21,SIMULATED_HISTORY,Eldoret,AGO,35,35,56.1,14.1,1,1241.39,5,4000.0,NORMAL
2021-09-22,SIMULATED_HISTORY,Eldoret,AGO,33,33,66.1,24.1,2,1196.37,5,4000.0,NORMAL
2021-09-23,SIMULATED_HISTORY,Eldoret,AGO,33,33,62.5,20.5,1,1178.56,5,4000.0,NORMAL
2021-09-24,SIMULATED_HISTORY,Eldoret,AGO,33,33,58.3,16.3,1,1192.82,5,4000.0,NORMAL
2021-09-25,SIMULATED_HISTORY,Eldoret,AGO,30,30,56.4,14.4,1,1090.13,5,4000.0,NORMAL
2021-09-26,SIMULATED_HISTORY,Eldoret,AGO,28,28,55.4,13.4,1,999.59,5,4000.0,NORMAL
2021-09-27,SIMULATED_HISTORY,Eldoret,AGO,32,32,56.5,14.5,1,1150.2,5,4000.0,NORMAL
2021-09-28,SIMULATED_HISTORY,Eldoret,AGO,33,33,61.9,19.9,1,1173.72,5,4000.0,NORMAL
2021-09-29,SIMULATED_HISTORY,Eldoret,AGO,32,32,60.8,18.8,1,1129.0,5,4000.0,NORMAL
2021-09-30,SIMULATED_HISTORY,Eldoret,AGO,31,31,53.7,11.7,1,1105.5,5,4000.0,NORMAL
2021-10-01,SIMULATED_HISTORY,Eldoret,AGO,40,40,49.8,7.8,1,1441.94,5,4000.0,NORMAL
2021-10-02,SIMULATED_HISTORY,Eldoret,AGO,34,34,40.2,0.0,1,1201.05,5,4000.0,NORMAL
2021-10-03,SIMULATED_HISTORY,Eldoret,AGO,30,30,49.8,7.8,1,1054.66,5,4000.0,NORMAL
2021-10-04,SIMULATED_HISTORY,Eldoret,AGO,39,39,60.6,18.6,1,1388.37,5,4000.0,NORMAL
2021-10-05,SIMULATED_HISTORY,Eldoret,AGO,35,35,56.0,14.0,1,1264.53,5,4000.0,NORMAL
2021-10-06,SIMULATED_HISTORY,Eldoret,AGO,37,37,48.2,6.2,1,1341.49,5,4000.0,NORMAL
2021-10-07,SIMULATED_HISTORY,Eldoret,AGO,39,39,47.9,5.9,1,1401.63,5,4000.0,NORMAL
2021-10-08,SIMULATED_HISTORY,Eldoret,AGO,38,38,63.2,21.2,1,1346.81,5,4000.0,NORMAL
2021-10-09,SIMULATED_HISTORY,Eldoret,AGO,36,36,65.2,23.2,2,1307.69,5,4000.0,NORMAL
2021-10-10,SIMULATED_HISTORY,Eldoret,AGO,28,28,48.1,6.1,1,1006.8,5,4000.0,NORMAL
2021-10-11,SIMULATED_HISTORY,Eldoret,AGO,37,37,61.2,19.2,1,1321.49,5,4000.0,NORMAL
2021-10-12,SIMULATED_HISTORY,Eldoret,AGO,37,37,59.4,17.4,1,1337.49,5,4000.0,NORMAL
2021-10-13,SIMULATED_HISTORY,Eldoret,AGO,33,33,44.3,2.3,1,1198.96,5,4000.0,NORMAL
2021-10-14,SIMULATED_HISTORY,Eldoret,AGO,37,37,45.0,3.0,1,1340.44,5,4000.0,UNPLANNED_PUMP_FAILURE
2021-10-15,SIMULATED_HISTORY,Eldoret,AGO,34,34,54.9,12.9,1,1218.24,5,4000.0,NORMAL
2021-10-16,SIMULATED_HISTORY,Eldoret,AGO,34,34,55.9,13.9,1,1224.23,5,4000.0,NORMAL
2021-10-17,SIMULATED_HISTORY,Eldoret,AGO,31,31,57.9,15.9,1,1099.63,5,4000.0,NORMAL
2021-10-18,SIMULATED_HISTORY,Eldoret,AGO,36,36,50.9,8.9,1,1277.7,5,4000.0,NORMAL
2021-10-19,SIMULATED_HISTORY,Eldoret,AGO,40,40,67.2,25.2,2,1426.43,5,4000.0,NORMAL
2021-10-20,SIMULATED_HISTORY,Eldoret,AGO,37,37,94.4,52.4,7,1338.5,4,3200.0,LOADING_BAY_OUTAGE
2021-10-21,SIMULATED_HISTORY,Eldoret,AGO,37,37,56.1,14.1,1,1340.36,5,4000.0,NORMAL
2021-10-22,SIMULATED_HISTORY,Eldoret,AGO,38,38,63.1,21.1,1,1348.02,5,4000.0,NORMAL
2021-10-23,SIMULATED_HISTORY,Eldoret,AGO,36,36,59.0,17.0,1,1304.22,5,4000.0,NORMAL
2021-10-24,SIMULATED_HISTORY,Eldoret,AGO,32,32,53.4,11.4,1,1158.41,5,4000.0,NORMAL
2021-10-25,SIMULATED_HISTORY,Eldoret,AGO,38,38,55.3,13.3,1,1366.77,5,4000.0,NORMAL
2021-10-26,SIMULATED_HISTORY,Eldoret,AGO,34,34,52.4,10.4,1,1231.2,5,4000.0,NORMAL
2021-10-27,SIMULATED_HISTORY,Eldoret,AGO,34,34,49.5,7.5,1,1214.89,5,4000.0,NORMAL
2021-10-28,SIMULATED_HISTORY,Eldoret,AGO,39,39,58.0,16.0,1,1394.2,5,4000.0,NORMAL
2021-10-29,SIMULATED_HISTORY,Eldoret,AGO,39,39,58.3,16.3,1,1391.88,5,4000.0,NORMAL
2021-10-30,SIMULATED_HISTORY,Eldoret,AGO,31,31,46.2,4.2,1,1110.04,5,4000.0,NORMAL
2021-10-31,SIMULATED_HISTORY,Eldoret,AGO,32,32,52.0,10.0,1,1132.74,5,4000.0,NORMAL
2021-11-01,SIMULATED_HISTORY,Eldoret,AGO,33,33,58.0,16.0,1,1168.62,5,4000.0,NORMAL
2021-11-02,SIMULATED_HISTORY,Eldoret,AGO,28,28,48.4,6.4,1,1004.82,5,4000.0,NORMAL
2021-11-03,SIMULATED_HISTORY,Eldoret,AGO,30,30,40.8,0.0,1,1056.4,5,4000.0,NORMAL
2021-11-04,SIMULATED_HISTORY,Eldoret,AGO,30,30,47.8,5.8,1,1055.72,5,4000.0,NORMAL
2021-11-05,SIMULATED_HISTORY,Eldoret,AGO,32,32,58.9,16.9,1,1154.59,5,4000.0,NORMAL
2021-11-06,SIMULATED_HISTORY,Eldoret,AGO,27,27,59.4,17.4,1,958.79,5,4000.0,NORMAL
2021-11-07,SIMULATED_HISTORY,Eldoret,AGO,28,28,53.4,11.4,1,1013.15,5,4000.0,NORMAL
2021-11-08,SIMULATED_HISTORY,Eldoret,AGO,33,33,63.4,21.4,1,1190.84,5,4000.0,NORMAL
2021-11-09,SIMULATED_HISTORY,Eldoret,AGO,32,32,59.3,17.3,1,1133.07,5,4000.0,NORMAL
2021-11-10,SIMULATED_HISTORY,Eldoret,AGO,29,29,76.8,34.8,3,1030.88,5,4000.0,NORMAL
2021-11-11,SIMULATED_HISTORY,Eldoret,AGO,38,38,51.0,9.0,1,1347.99,5,4000.0,PLANNED_PIPELINE_MAINTENANCE
2021-11-12,SIMULATED_HISTORY,Eldoret,AGO,33,33,45.8,3.8,1,1188.95,5,4000.0,PLANNED_PIPELINE_MAINTENANCE
2021-11-13,SIMULATED_HISTORY,Eldoret,AGO,29,29,59.7,17.7,1,1022.72,5,4000.0,NORMAL
2021-11-14,SIMULATED_HISTORY,Eldoret,AGO,27,27,53.8,11.8,1,949.38,5,4000.0,NORMAL
2021-11-15,SIMULATED_HISTORY,Eldoret,AGO,30,30,60.2,18.2,1,1078.25,5,4000.0,NORMAL
2021-11-16,SIMULATED_HISTORY,Eldoret,AGO,31,31,55.9,13.9,1,1122.11,5,4000.0,NORMAL
2021-11-17,SIMULATED_HISTORY,Eldoret,AGO,34,34,53.6,11.6,1,1204.8,5,4000.0,NORMAL
2021-11-18,SIMULATED_HISTORY,Eldoret,AGO,30,30,50.3,8.3,1,1083.36,5,4000.0,NORMAL
2021-11-19,SIMULATED_HISTORY,Eldoret,AGO,33,33,61.3,19.3,1,1190.95,5,4000.0,NORMAL
2021-11-20,SIMULATED_HISTORY,Eldoret,AGO,29,29,41.1,0.0,1,1037.35,5,4000.0,NORMAL
2021-11-21,SIMULATED_HISTORY,Eldoret,AGO,24,24,48.6,6.6,0,857.14,5,4000.0,NORMAL
2021-11-22,SIMULATED_HISTORY,Eldoret,AGO,30,30,65.6,23.6,1,1083.16,5,4000.0,NORMAL
2021-11-23,SIMULATED_HISTORY,Eldoret,AGO,32,32,52.1,10.1,1,1128.83,5,4000.0,NORMAL
2021-11-24,SIMULATED_HISTORY,Eldoret,AGO,32,32,49.4,7.4,1,1130.65,5,4000.0,NORMAL
2021-11-25,SIMULATED_HISTORY,Eldoret,AGO,32,32,51.5,9.5,1,1149.09,5,4000.0,NORMAL
2021-11-26,SIMULATED_HISTORY,Eldoret,AGO,32,32,56.6,14.6,1,1141.86,5,4000.0,NORMAL
2021-11-27,SIMULATED_HISTORY,Eldoret,AGO,31,31,53.7,11.7,1,1101.3,5,4000.0,NORMAL
2021-11-28,SIMULATED_HISTORY,Eldoret,AGO,26,26,49.9,7.9,1,925.0,5,4000.0,NORMAL
2021-11-29,SIMULATED_HISTORY,Eldoret,AGO,30,30,63.4,21.4,1,1069.97,5,4000.0,NORMAL
2021-11-30,SIMULATED_HISTORY,Eldoret,AGO,32,32,53.9,11.9,1,1145.78,5,4000.0,NORMAL
2021-12-01,SIMULATED_HISTORY,Eldoret,AGO,32,32,43.3,1.3,1,1130.16,5,4000.0,NORMAL
2021-12-02,SIMULATED_HISTORY,Eldoret,AGO,33,33,66.5,24.5,2,1183.9,5,4000.0,NORMAL
2021-12-03,SIMULATED_HISTORY,Eldoret,AGO,37,37,58.2,16.2,1,1323.63,5,4000.0,NORMAL
2021-12-04,SIMULATED_HISTORY,Eldoret,AGO,32,32,46.0,4.0,1,1145.52,5,4000.0,NORMAL
2021-12-05,SIMULATED_HISTORY,Eldoret,AGO,28,28,54.4,12.4,1,991.46,5,4000.0,NORMAL
2021-12-06,SIMULATED_HISTORY,Eldoret,AGO,29,29,103.1,61.1,6,1043.27,4,3200.0,LOADING_BAY_OUTAGE
2021-12-07,SIMULATED_HISTORY,Eldoret,AGO,32,32,51.6,9.6,1,1139.62,5,4000.0,NORMAL
2021-12-08,SIMULATED_HISTORY,Eldoret,AGO,33,33,56.6,14.6,1,1170.4,5,4000.0,NORMAL
2021-12-09,SIMULATED_HISTORY,Eldoret,AGO,32,32,57.4,15.4,1,1148.04,5,4000.0,NORMAL
2021-12-10,SIMULATED_HISTORY,Eldoret,AGO,32,32,55.1,13.1,1,1130.32,5,4000.0,NORMAL
2021-12-11,SIMULATED_HISTORY,Eldoret,AGO,29,29,69.5,27.5,2,1021.04,5,4000.0,NORMAL
2021-12-12,SIMULATED_HISTORY,Eldoret,AGO,29,29,56.7,14.7,1,1036.67,5,4000.0,NORMAL
2021-12-13,SIMULATED_HISTORY,Eldoret,AGO,32,32,67.6,25.6,2,1138.98,5,4000.0,NORMAL
2021-12-14,SIMULATED_HISTORY,Eldoret,AGO,30,30,60.1,18.1,1,1070.99,5,4000.0,NORMAL
2021-12-15,SIMULATED_HISTORY,Eldoret,AGO,32,32,59.0,17.0,1,1147.55,5,4000.0,NORMAL
2021-12-16,SIMULATED_HISTORY,Eldoret,AGO,30,30,50.0,8.0,1,1062.57,5,4000.0,NORMAL
2021-12-17,SIMULATED_HISTORY,Eldoret,AGO,33,33,56.9,14.9,1,1196.42,5,4000.0,NORMAL
2021-12-18,SIMULATED_HISTORY,Eldoret,AGO,32,32,49.3,7.3,1,1145.06,5,4000.0,NORMAL
2021-12-19,SIMULATED_HISTORY,Eldoret,AGO,28,28,53.7,11.7,1,985.73,5,4000.0,NORMAL
2021-12-20,SIMULATED_HISTORY,Eldoret,AGO,29,29,52.1,10.1,1,1048.98,5,4000.0,NORMAL
2021-12-21,SIMULATED_HISTORY,Eldoret,AGO,30,30,51.6,9.6,1,1067.6,5,4000.0,NORMAL
2021-12-22,SIMULATED_HISTORY,Eldoret,AGO,32,32,59.5,17.5,1,1162.11,5,4000.0,NORMAL
2021-12-23,SIMULATED_HISTORY,Eldoret,AGO,31,31,46.9,4.9,1,1105.54,5,4000.0,NORMAL
2021-12-24,SIMULATED_HISTORY,Eldoret,AGO,32,32,51.1,9.1,1,1145.76,5,4000.0,NORMAL
2021-12-25,SIMULATED_HISTORY,Eldoret,AGO,33,33,59.3,17.3,1,1164.24,5,4000.0,NORMAL
2021-12-26,SIMULATED_HISTORY,Eldoret,AGO,26,26,57.8,15.8,1,912.9,5,4000.0,NORMAL
2021-12-27,SIMULATED_HISTORY,Eldoret,AGO,29,29,46.7,4.7,1,1033.29,5,4000.0,NORMAL
2021-12-28,SIMULATED_HISTORY,Eldoret,AGO,31,31,46.4,4.4,1,1110.03,5,4000.0,NORMAL
2021-12-29,SIMULATED_HISTORY,Eldoret,AGO,32,32,74.5,32.5,3,1145.8,5,4000.0,NORMAL
2021-12-30,SIMULATED_HISTORY,Eldoret,AGO,31,31,67.1,25.1,2,1093.94,5,4000.0,NORMAL
2021-12-31,SIMULATED_HISTORY,Eldoret,AGO,31,31,62.7,20.7,1,1123.72,5,4000.0,NORMAL
2022-01-01,SIMULATED_HISTORY,Eldoret,AGO,32,32,53.3,11.3,1,1148.75,5,4000.0,NORMAL
2022-01-02,SIMULATED_HISTORY,Eldoret,AGO,26,26,59.0,17.0,1,939.99,5,4000.0,NORMAL
2022-01-03,SIMULATED_HISTORY,Eldoret,AGO,35,35,62.5,20.5,1,1241.65,5,4000.0,NORMAL
2022-01-04,SIMULATED_HISTORY,Eldoret,AGO,34,34,48.4,6.4,1,1231.55,5,4000.0,NORMAL
2022-01-05,SIMULATED_HISTORY,Eldoret,AGO,32,32,56.5,14.5,1,1137.67,5,4000.0,NORMAL
2022-01-06,SIMULATED_HISTORY,Eldoret,AGO,33,33,53.1,11.1,1,1178.9,5,4000.0,NORMAL
2022-01-07,SIMULATED_HISTORY,Eldoret,AGO,41,41,51.0,9.0,1,1463.81,5,4000.0,NORMAL
2022-01-08,SIMULATED_HISTORY,Eldoret,AGO,31,31,66.3,24.3,2,1106.31,5,4000.0,NORMAL
2022-01-09,SIMULATED_HISTORY,Eldoret,AGO,30,30,67.9,25.9,2,1063.67,5,4000.0,NORMAL
2022-01-10,SIMULATED_HISTORY,Eldoret,AGO,33,33,73.4,31.4,3,1176.43,5,4000.0,NORMAL
2022-01-11,SIMULATED_HISTORY,Eldoret,AGO,35,35,69.3,27.3,2,1245.92,5,4000.0,NORMAL
2022-01-12,SIMULATED_HISTORY,Eldoret,AGO,30,30,55.9,13.9,1,1078.4,5,4000.0,NORMAL
2022-01-13,SIMULATED_HISTORY,Eldoret,AGO,38,38,54.8,12.8,1,1355.45,5,4000.0,NORMAL
2022-01-14,SIMULATED_HISTORY,Eldoret,AGO,33,33,59.0,17.0,1,1188.64,5,4000.0,NORMAL
2022-01-15,SIMULATED_HISTORY,Eldoret,AGO,29,29,55.1,13.1,1,1038.19,5,4000.0,NORMAL
2022-01-16,SIMULATED_HISTORY,Eldoret,AGO,29,29,57.5,15.5,1,1035.64,5,4000.0,NORMAL
2022-01-17,SIMULATED_HISTORY,Eldoret,AGO,34,34,56.9,14.9,1,1222.43,5,4000.0,NORMAL
2022-01-18,SIMULATED_HISTORY,Eldoret,AGO,32,32,50.8,8.8,1,1141.3,5,4000.0,NORMAL
2022-01-19,SIMULATED_HISTORY,Eldoret,AGO,31,31,55.6,13.6,1,1111.81,5,4000.0,NORMAL
2022-01-20,SIMULATED_HISTORY,Eldoret,AGO,34,34,57.2,15.2,1,1220.0,5,4000.0,NORMAL
2022-01-21,SIMULATED_HISTORY,Eldoret,AGO,33,33,50.3,8.3,1,1182.92,5,4000.0,NORMAL
2022-01-22,SIMULATED_HISTORY,Eldoret,AGO,30,30,70.9,28.9,2,1076.88,5,4000.0,NORMAL
2022-01-23,SIMULATED_HISTORY,Eldoret,AGO,32,32,47.0,5.0,1,1133.49,5,4000.0,NORMAL
2022-01-24,SIMULATED_HISTORY,Eldoret,AGO,33,33,54.4,12.4,1,1178.85,5,4000.0,NORMAL
2022-01-25,SIMULATED_HISTORY,Eldoret,AGO,33,33,57.3,15.3,1,1198.7,5,4000.0,NORMAL
2022-01-26,SIMULATED_HISTORY,Eldoret,AGO,32,32,63.0,21.0,1,1140.75,5,4000.0,NORMAL
2022-01-27,SIMULATED_HISTORY,Eldoret,AGO,34,34,53.7,11.7,1,1214.51,5,4000.0,NORMAL
2022-01-28,SIMULATED_HISTORY,Eldoret,AGO,33,33,51.3,9.3,1,1164.97,5,4000.0,NORMAL
2022-01-29,SIMULATED_HISTORY,Eldoret,AGO,29,29,48.3,6.3,1,1044.24,5,4000.0,NORMAL
2022-01-30,SIMULATED_HISTORY,Eldoret,AGO,27,27,35.0,0.0,1,956.29,5,4000.0,NORMAL
2022-01-31,SIMULATED_HISTORY,Eldoret,AGO,34,34,48.1,6.1,1,1218.77,5,4000.0,NORMAL
2022-02-01,SIMULATED_HISTORY,Eldoret,AGO,34,34,48.7,6.7,1,1223.82,5,4000.0,NORMAL
2022-02-02,SIMULATED_HISTORY,Eldoret,AGO,35,35,47.3,5.3,1,1253.67,5,4000.0,NORMAL
2022-02-03,SIMULATED_HISTORY,Eldoret,AGO,31,31,51.6,9.6,1,1109.79,5,4000.0,NORMAL
2022-02-04,SIMULATED_HISTORY,Eldoret,AGO,30,30,62.6,20.6,1,1078.54,5,4000.0,NORMAL
2022-02-05,SIMULATED_HISTORY,Eldoret,AGO,27,27,58.1,16.1,1,975.92,5,4000.0,NORMAL
2022-02-06,SIMULATED_HISTORY,Eldoret,AGO,25,25,55.3,13.3,0,877.57,5,4000.0,NORMAL
2022-02-07,SIMULATED_HISTORY,Eldoret,AGO,28,28,47.9,5.9,1,1008.54,5,4000.0,NORMAL
2022-02-08,SIMULATED_HISTORY,Eldoret,AGO,31,31,105.7,63.7,7,1118.1,4,3200.0,LOADING_BAY_OUTAGE
2022-02-09,SIMULATED_HISTORY,Eldoret,AGO,31,31,50.6,8.6,1,1108.44,5,4000.0,NORMAL
2022-02-10,SIMULATED_HISTORY,Eldoret,AGO,31,31,113.9,71.9,8,1112.22,4,3200.0,LOADING_BAY_OUTAGE
2022-02-11,SIMULATED_HISTORY,Eldoret,AGO,34,34,59.7,17.7,1,1230.65,5,4000.0,NORMAL
2022-02-12,SIMULATED_HISTORY,Eldoret,AGO,28,28,44.6,2.6,1,995.26,5,4000.0,NORMAL
2022-02-13,SIMULATED_HISTORY,Eldoret,AGO,26,26,62.5,20.5,1,926.31,5,4000.0,NORMAL
2022-02-14,SIMULATED_HISTORY,Eldoret,AGO,31,31,56.7,14.7,1,1111.69,5,4000.0,NORMAL
2022-02-15,SIMULATED_HISTORY,Eldoret,AGO,32,32,58.5,16.5,1,1133.7,5,4000.0,NORMAL
2022-02-16,SIMULATED_HISTORY,Eldoret,AGO,29,29,64.9,22.9,1,1042.93,5,4000.0,NORMAL
2022-02-17,SIMULATED_HISTORY,Eldoret,AGO,30,30,52.5,10.5,1,1064.38,5,4000.0,NORMAL
2022-02-18,SIMULATED_HISTORY,Eldoret,AGO,28,28,46.0,4.0,1,1007.89,5,4000.0,NORMAL
2022-02-19,SIMULATED_HISTORY,Eldoret,AGO,28,28,72.8,30.8,2,1009.66,5,4000.0,NORMAL
2022-02-20,SIMULATED_HISTORY,Eldoret,AGO,27,27,62.0,20.0,1,970.29,5,4000.0,NORMAL
2022-02-21,SIMULATED_HISTORY,Eldoret,AGO,30,30,44.8,2.8,1,1056.15,5,4000.0,NORMAL
2022-02-22,SIMULATED_HISTORY,Eldoret,AGO,30,30,55.8,13.8,1,1078.62,5,4000.0,NORMAL
2022-02-23,SIMULATED_HISTORY,Eldoret,AGO,32,32,59.3,17.3,1,1137.2,5,4000.0,NORMAL
2022-02-24,SIMULATED_HISTORY,Eldoret,AGO,32,32,65.4,23.4,2,1130.27,5,4000.0,NORMAL
2022-02-25,SIMULATED_HISTORY,Eldoret,AGO,30,30,109.2,67.2,7,1076.12,4,3200.0,LOADING_BAY_OUTAGE
2022-02-26,SIMULATED_HISTORY,Eldoret,AGO,30,30,44.8,2.8,1,1056.99,5,4000.0,NORMAL
2022-02-27,SIMULATED_HISTORY,Eldoret,AGO,28,28,56.8,14.8,1,985.96,5,4000.0,NORMAL
2022-02-28,SIMULATED_HISTORY,Eldoret,AGO,29,29,55.8,13.8,1,1053.87,5,4000.0,UNPLANNED_PUMP_FAILURE
2022-03-01,SIMULATED_HISTORY,Eldoret,AGO,31,31,41.2,0.0,1,1122.51,5,4000.0,NORMAL
2022-03-02,SIMULATED_HISTORY,Eldoret,AGO,34,34,53.6,11.6,1,1224.63,5,4000.0,NORMAL
2022-03-03,SIMULATED_HISTORY,Eldoret,AGO,32,32,44.3,2.3,1,1144.02,5,4000.0,NORMAL
2022-03-04,SIMULATED_HISTORY,Eldoret,AGO,33,33,68.3,26.3,2,1184.59,5,4000.0,NORMAL
2022-03-05,SIMULATED_HISTORY,Eldoret,AGO,30,30,56.2,14.2,1,1065.26,5,4000.0,NORMAL
2022-03-06,SIMULATED_HISTORY,Eldoret,AGO,29,29,53.6,11.6,1,1026.23,5,4000.0,NORMAL
2022-03-07,SIMULATED_HISTORY,Eldoret,AGO,33,33,56.3,14.3,1,1175.13,5,4000.0,NORMAL
2022-03-08,SIMULATED_HISTORY,Eldoret,AGO,30,30,58.3,16.3,1,1067.07,5,4000.0,NORMAL
2022-03-09,SIMULATED_HISTORY,Eldoret,AGO,31,31,45.7,3.7,1,1113.2,5,4000.0,NORMAL
2022-03-10,SIMULATED_HISTORY,Eldoret,AGO,31,31,67.3,25.3,2,1109.68,5,4000.0,NORMAL
2022-03-11,SIMULATED_HISTORY,Eldoret,AGO,34,34,63.2,21.2,1,1205.95,5,4000.0,NORMAL
2022-03-12,SIMULATED_HISTORY,Eldoret,AGO,29,29,51.2,9.2,1,1042.05,5,4000.0,NORMAL
2022-03-13,SIMULATED_HISTORY,Eldoret,AGO,29,29,58.6,16.6,1,1022.77,5,4000.0,NORMAL
2022-03-14,SIMULATED_HISTORY,Eldoret,AGO,29,29,58.2,16.2,1,1053.18,5,4000.0,NORMAL
2022-03-15,SIMULATED_HISTORY,Eldoret,AGO,34,34,47.4,5.4,1,1211.71,5,4000.0,NORMAL
2022-03-16,SIMULATED_HISTORY,Eldoret,AGO,33,33,45.4,3.4,1,1182.58,5,4000.0,NORMAL
2022-03-17,SIMULATED_HISTORY,Eldoret,AGO,35,35,48.0,6.0,1,1267.22,5,4000.0,NORMAL
2022-03-18,SIMULATED_HISTORY,Eldoret,AGO,37,37,51.1,9.1,1,1330.2,5,4000.0,NORMAL
2022-03-19,SIMULATED_HISTORY,Eldoret,AGO,29,29,57.8,15.8,1,1030.04,5,4000.0,NORMAL
2022-03-20,SIMULATED_HISTORY,Eldoret,AGO,29,29,69.2,27.2,2,1049.82,5,4000.0,NORMAL
2022-03-21,SIMULATED_HISTORY,Eldoret,AGO,32,32,57.8,15.8,1,1132.83,5,4000.0,NORMAL
